"Título de trazado: 20682650"
"N.º","Fecha Tiempo, GMT-03:00","Velocidad del viento, km/hr (LGR S/N: 20682650, SEN S/N: 20679483, LBL: Km/h)","Velocidad de Ráfagas, km/hr (LGR S/N: 20682650, SEN S/N: 20679483, LBL: Km/h)","Dirección del viento, ø (LGR S/N: 20682650, SEN S/N: 20679483, LBL: N-S)"
471,03/13/20 04:42:00 PM,4.824,8.424,143.2
472,03/13/20 04:43:00 PM,3.600,4.824,143.2
473,03/13/20 04:44:00 PM,4.824,7.200,175.5
474,03/13/20 04:45:00 PM,7.200,8.424,285.0
475,03/13/20 04:46:00 PM,2.412,3.600,289.2
476,03/13/20 04:47:00 PM,3.600,4.824,287.8
477,03/13/20 04:48:00 PM,4.824,7.200,283.6
478,03/13/20 04:49:00 PM,6.012,7.200,255.5
479,03/13/20 04:50:00 PM,3.600,4.824,254.1
480,03/13/20 04:51:00 PM,2.412,4.824,254.1
481,03/13/20 04:52:00 PM,7.200,10.836,292.0
482,03/13/20 04:53:00 PM,8.424,9.612,322.9
483,03/13/20 04:54:00 PM,6.012,8.424,324.3
484,03/13/20 04:55:00 PM,3.600,7.200,324.3
485,03/13/20 04:56:00 PM,4.824,8.424,324.3
486,03/13/20 04:57:00 PM,3.600,4.824,324.3
487,03/13/20 04:58:00 PM,3.600,4.824,324.3
488,03/13/20 04:59:00 PM,1.188,4.824,321.5
489,03/13/20 05:00:00 PM,4.824,6.012,278.0
490,03/13/20 05:01:00 PM,9.612,12.024,198.0
491,03/13/20 05:02:00 PM,8.424,13.212,209.2
492,03/13/20 05:03:00 PM,13.212,18.036,219.0
493,03/13/20 05:04:00 PM,14.436,20.448,233.1
494,03/13/20 05:05:00 PM,19.224,27.648,245.7
495,03/13/20 05:06:00 PM,16.848,21.636,258.3
496,03/13/20 05:07:00 PM,18.036,22.860,233.1
497,03/13/20 05:08:00 PM,18.036,20.448,231.6
498,03/13/20 05:09:00 PM,19.224,21.636,230.2
499,03/13/20 05:10:00 PM,19.224,24.048,226.0
500,03/13/20 05:11:00 PM,10.836,15.624,248.5
501,03/13/20 05:12:00 PM,13.212,26.460,263.9
502,03/13/20 05:13:00 PM,21.636,28.872,294.8
503,03/13/20 05:14:00 PM,8.424,16.848,275.2
504,03/13/20 05:15:00 PM,22.860,30.060,318.7
505,03/13/20 05:16:00 PM,20.448,30.060,327.1
506,03/13/20 05:17:00 PM,22.860,33.660,306.1
507,03/13/20 05:18:00 PM,26.460,30.060,271.0
508,03/13/20 05:19:00 PM,30.060,36.072,262.5
509,03/13/20 05:20:00 PM,24.048,27.648,268.1
510,03/13/20 05:21:00 PM,24.048,26.460,266.7
511,03/13/20 05:22:00 PM,22.860,27.648,282.2
512,03/13/20 05:23:00 PM,22.860,32.472,282.2
513,03/13/20 05:24:00 PM,18.036,30.060,292.0
514,03/13/20 05:25:00 PM,33.660,40.860,321.5
515,03/13/20 05:26:00 PM,39.672,44.496,322.9
516,03/13/20 05:27:00 PM,36.072,45.684,322.9
517,03/13/20 05:28:00 PM,33.660,39.672,306.1
518,03/13/20 05:29:00 PM,32.472,39.672,304.7
519,03/13/20 05:30:00 PM,27.648,33.660,296.2
520,03/13/20 05:31:00 PM,31.248,37.260,310.3
521,03/13/20 05:32:00 PM,25.236,32.472,325.7
522,03/13/20 05:33:00 PM,30.060,34.848,327.1
523,03/13/20 05:34:00 PM,32.472,38.484,336.9
524,03/13/20 05:35:00 PM,33.660,43.272,339.7
525,03/13/20 05:36:00 PM,31.248,39.672,336.9
526,03/13/20 05:37:00 PM,30.060,42.084,338.3
527,03/13/20 05:38:00 PM,25.236,32.472,341.2
528,03/13/20 05:39:00 PM,28.872,33.660,318.7
529,03/13/20 05:40:00 PM,26.460,30.060,311.7
530,03/13/20 05:41:00 PM,24.048,33.660,325.7
531,03/13/20 05:42:00 PM,24.048,30.060,329.9
532,03/13/20 05:43:00 PM,31.248,45.684,306.1
533,03/13/20 05:44:00 PM,31.248,44.496,314.5
534,03/13/20 05:45:00 PM,34.848,44.496,327.1
535,03/13/20 05:46:00 PM,33.660,38.484,334.1
536,03/13/20 05:47:00 PM,38.484,45.684,327.1
537,03/13/20 05:48:00 PM,30.060,37.260,317.3
538,03/13/20 05:49:00 PM,28.872,37.260,334.1
539,03/13/20 05:50:00 PM,32.472,38.484,332.7
540,03/13/20 05:51:00 PM,32.472,40.860,328.5
541,03/13/20 05:52:00 PM,34.848,42.084,322.9
542,03/13/20 05:53:00 PM,37.260,40.860,324.3
543,03/13/20 05:54:00 PM,31.248,36.072,329.9
544,03/13/20 05:55:00 PM,32.472,37.260,329.9
545,03/13/20 05:56:00 PM,33.660,38.484,324.3
546,03/13/20 05:57:00 PM,31.248,37.260,335.5
547,03/13/20 05:58:00 PM,36.072,44.496,335.5
548,03/13/20 05:59:00 PM,28.872,33.660,334.1
549,03/13/20 06:00:00 PM,27.648,37.260,321.5
550,03/13/20 06:01:00 PM,28.872,39.672,324.3
551,03/13/20 06:02:00 PM,34.848,44.496,324.3
552,03/13/20 06:03:00 PM,36.072,43.272,329.9
553,03/13/20 06:04:00 PM,36.072,44.496,331.3
554,03/13/20 06:05:00 PM,36.072,43.272,335.5
555,03/13/20 06:06:00 PM,33.660,40.860,321.5
556,03/13/20 06:07:00 PM,31.248,39.672,339.7
557,03/13/20 06:08:00 PM,31.248,36.072,336.9
558,03/13/20 06:09:00 PM,32.472,38.484,342.6
559,03/13/20 06:10:00 PM,30.060,34.848,325.7
560,03/13/20 06:11:00 PM,27.648,34.848,329.9
561,03/13/20 06:12:00 PM,36.072,39.672,321.5
562,03/13/20 06:13:00 PM,32.472,36.072,320.1
563,03/13/20 06:14:00 PM,37.260,40.860,315.9
564,03/13/20 06:15:00 PM,38.484,43.272,324.3
565,03/13/20 06:16:00 PM,39.672,44.496,338.3
566,03/13/20 06:17:00 PM,36.072,44.496,334.1
567,03/13/20 06:18:00 PM,31.248,37.260,332.7
568,03/13/20 06:19:00 PM,28.872,34.848,344.0
569,03/13/20 06:20:00 PM,28.872,36.072,336.9
570,03/13/20 06:21:00 PM,32.472,38.484,334.1
571,03/13/20 06:22:00 PM,31.248,38.484,320.1
572,03/13/20 06:23:00 PM,37.260,44.496,324.3
573,03/13/20 06:24:00 PM,33.660,38.484,328.5
574,03/13/20 06:25:00 PM,38.484,45.684,338.3
575,03/13/20 06:26:00 PM,40.860,48.096,344.0
576,03/13/20 06:27:00 PM,39.672,43.272,348.2
577,03/13/20 06:28:00 PM,34.848,42.084,348.2
578,03/13/20 06:29:00 PM,26.460,36.072,341.2
579,03/13/20 06:30:00 PM,31.248,37.260,324.3
580,03/13/20 06:31:00 PM,31.248,39.672,336.9
581,03/13/20 06:32:00 PM,28.872,33.660,332.7
582,03/13/20 06:33:00 PM,34.848,43.272,338.3
583,03/13/20 06:34:00 PM,40.860,48.096,335.5
584,03/13/20 06:35:00 PM,33.660,39.672,335.5
585,03/13/20 06:36:00 PM,36.072,40.860,339.7
586,03/13/20 06:37:00 PM,33.660,39.672,342.6
587,03/13/20 06:38:00 PM,34.848,44.496,332.7
588,03/13/20 06:39:00 PM,40.860,46.872,318.7
589,03/13/20 06:40:00 PM,37.260,44.496,331.3
590,03/13/20 06:41:00 PM,36.072,42.084,336.9
591,03/13/20 06:42:00 PM,34.848,38.484,341.2
592,03/13/20 06:43:00 PM,33.660,39.672,348.2
593,03/13/20 06:44:00 PM,27.648,34.848,325.7
594,03/13/20 06:45:00 PM,36.072,39.672,324.3
595,03/13/20 06:46:00 PM,33.660,38.484,322.9
596,03/13/20 06:47:00 PM,40.860,49.284,336.9
597,03/13/20 06:48:00 PM,40.860,49.284,329.9
598,03/13/20 06:49:00 PM,31.248,39.672,328.5
599,03/13/20 06:50:00 PM,32.472,40.860,338.3
600,03/13/20 06:51:00 PM,33.660,37.260,332.7
601,03/13/20 06:52:00 PM,32.472,38.484,336.9
602,03/13/20 06:53:00 PM,26.460,30.060,352.4
603,03/13/20 06:54:00 PM,26.460,31.248,344.0
604,03/13/20 06:55:00 PM,28.872,34.848,328.5
605,03/13/20 06:56:00 PM,32.472,45.684,334.1
606,03/13/20 06:57:00 PM,43.272,50.508,332.7
607,03/13/20 06:58:00 PM,40.860,55.296,335.5
608,03/13/20 06:59:00 PM,40.860,51.696,328.5
609,03/13/20 07:00:00 PM,33.660,40.860,318.7
610,03/13/20 07:01:00 PM,32.472,38.484,318.7
611,03/13/20 07:02:00 PM,36.072,45.684,315.9
612,03/13/20 07:03:00 PM,27.648,39.672,322.9
613,03/13/20 07:04:00 PM,36.072,45.684,351.0
614,03/13/20 07:05:00 PM,27.648,43.272,346.8
615,03/13/20 07:06:00 PM,18.036,22.860,339.7
616,03/13/20 07:07:00 PM,31.248,39.672,341.2
617,03/13/20 07:08:00 PM,40.860,46.872,335.5
618,03/13/20 07:09:00 PM,43.272,52.884,324.3
619,03/13/20 07:10:00 PM,43.272,49.284,325.7
620,03/13/20 07:11:00 PM,40.860,48.096,328.5
621,03/13/20 07:12:00 PM,37.260,44.496,320.1
622,03/13/20 07:13:00 PM,36.072,43.272,327.1
623,03/13/20 07:14:00 PM,33.660,44.496,335.5
624,03/13/20 07:15:00 PM,32.472,40.860,339.7
625,03/13/20 07:16:00 PM,33.660,39.672,338.3
626,03/13/20 07:17:00 PM,43.272,51.696,336.9
627,03/13/20 07:18:00 PM,45.684,51.696,335.5
628,03/13/20 07:19:00 PM,44.496,50.508,342.6
629,03/13/20 07:20:00 PM,40.860,46.872,336.9
630,03/13/20 07:21:00 PM,33.660,42.084,339.7
631,03/13/20 07:22:00 PM,40.860,45.684,328.5
632,03/13/20 07:23:00 PM,33.660,40.860,332.7
633,03/13/20 07:24:00 PM,37.260,44.496,335.5
634,03/13/20 07:25:00 PM,36.072,43.272,342.6
635,03/13/20 07:26:00 PM,42.084,48.096,334.1
636,03/13/20 07:27:00 PM,49.284,52.884,338.3
637,03/13/20 07:28:00 PM,43.272,49.284,336.9
638,03/13/20 07:29:00 PM,40.860,49.284,338.3
639,03/13/20 07:30:00 PM,36.072,42.084,342.6
640,03/13/20 07:31:00 PM,42.084,48.096,335.5
641,03/13/20 07:32:00 PM,40.860,45.684,339.7
642,03/13/20 07:33:00 PM,37.260,42.084,341.2
643,03/13/20 07:34:00 PM,39.672,43.272,341.2
644,03/13/20 07:35:00 PM,37.260,45.684,335.5
645,03/13/20 07:36:00 PM,42.084,48.096,336.9
646,03/13/20 07:37:00 PM,39.672,45.684,329.9
647,03/13/20 07:38:00 PM,37.260,40.860,335.5
648,03/13/20 07:39:00 PM,36.072,43.272,334.1
649,03/13/20 07:40:00 PM,34.848,37.260,334.1
650,03/13/20 07:41:00 PM,33.660,44.496,336.9
651,03/13/20 07:42:00 PM,32.472,42.084,342.6
652,03/13/20 07:43:00 PM,33.660,44.496,346.8
653,03/13/20 07:44:00 PM,43.272,48.096,341.2
654,03/13/20 07:45:00 PM,42.084,54.108,334.1
655,03/13/20 07:46:00 PM,40.860,45.684,328.5
656,03/13/20 07:47:00 PM,38.484,43.272,329.9
657,03/13/20 07:48:00 PM,38.484,43.272,334.1
658,03/13/20 07:49:00 PM,37.260,43.272,336.9
659,03/13/20 07:50:00 PM,34.848,42.084,339.7
660,03/13/20 07:51:00 PM,40.860,48.096,338.3
661,03/13/20 07:52:00 PM,43.272,49.284,341.2
662,03/13/20 07:53:00 PM,42.084,46.872,344.0
663,03/13/20 07:54:00 PM,42.084,48.096,334.1
664,03/13/20 07:55:00 PM,36.072,42.084,332.7
665,03/13/20 07:56:00 PM,32.472,36.072,334.1
666,03/13/20 07:57:00 PM,37.260,46.872,339.7
667,03/13/20 07:58:00 PM,44.496,49.284,339.7
668,03/13/20 07:59:00 PM,46.872,51.696,336.9
669,03/13/20 08:00:00 PM,44.496,49.284,338.3
670,03/13/20 08:01:00 PM,40.860,43.272,341.2
671,03/13/20 08:02:00 PM,40.860,44.496,338.3
672,03/13/20 08:03:00 PM,37.260,43.272,331.3
673,03/13/20 08:04:00 PM,37.260,43.272,335.5
674,03/13/20 08:05:00 PM,45.684,55.296,338.3
675,03/13/20 08:06:00 PM,44.496,52.884,345.4
676,03/13/20 08:07:00 PM,42.084,48.096,338.3
677,03/13/20 08:08:00 PM,40.860,46.872,331.3
678,03/13/20 08:09:00 PM,38.484,43.272,329.9
679,03/13/20 08:10:00 PM,37.260,44.496,331.3
680,03/13/20 08:11:00 PM,34.848,40.860,335.5
681,03/13/20 08:12:00 PM,38.484,43.272,339.7
682,03/13/20 08:13:00 PM,44.496,52.884,339.7
683,03/13/20 08:14:00 PM,43.272,48.096,335.5
684,03/13/20 08:15:00 PM,42.084,48.096,339.7
685,03/13/20 08:16:00 PM,40.860,45.684,339.7
686,03/13/20 08:17:00 PM,37.260,43.272,335.5
687,03/13/20 08:18:00 PM,40.860,44.496,336.9
688,03/13/20 08:19:00 PM,39.672,45.684,338.3
689,03/13/20 08:20:00 PM,38.484,42.084,336.9
690,03/13/20 08:21:00 PM,42.084,49.284,341.2
691,03/13/20 08:22:00 PM,40.860,46.872,338.3
692,03/13/20 08:23:00 PM,37.260,44.496,334.1
693,03/13/20 08:24:00 PM,37.260,42.084,335.5
694,03/13/20 08:25:00 PM,34.848,39.672,331.3
695,03/13/20 08:26:00 PM,36.072,39.672,335.5
696,03/13/20 08:27:00 PM,36.072,39.672,336.9
697,03/13/20 08:28:00 PM,38.484,42.084,335.5
698,03/13/20 08:29:00 PM,36.072,43.272,335.5
699,03/13/20 08:30:00 PM,37.260,45.684,338.3
700,03/13/20 08:31:00 PM,39.672,44.496,338.3
701,03/13/20 08:32:00 PM,34.848,40.860,332.7
702,03/13/20 08:33:00 PM,31.248,36.072,331.3
703,03/13/20 08:34:00 PM,33.660,43.272,335.5
704,03/13/20 08:35:00 PM,37.260,43.272,338.3
705,03/13/20 08:36:00 PM,36.072,43.272,338.3
706,03/13/20 08:37:00 PM,42.084,46.872,335.5
707,03/13/20 08:38:00 PM,44.496,48.096,338.3
708,03/13/20 08:39:00 PM,39.672,44.496,341.2
709,03/13/20 08:40:00 PM,38.484,43.272,339.7
710,03/13/20 08:41:00 PM,38.484,45.684,332.7
711,03/13/20 08:42:00 PM,40.860,46.872,338.3
712,03/13/20 08:43:00 PM,39.672,45.684,338.3
713,03/13/20 08:44:00 PM,38.484,40.860,336.9
714,03/13/20 08:45:00 PM,40.860,48.096,336.9
715,03/13/20 08:46:00 PM,38.484,48.096,334.1
716,03/13/20 08:47:00 PM,37.260,46.872,345.4
717,03/13/20 08:48:00 PM,39.672,44.496,338.3
718,03/13/20 08:49:00 PM,39.672,46.872,338.3
719,03/13/20 08:50:00 PM,39.672,43.272,334.1
720,03/13/20 08:51:00 PM,37.260,42.084,336.9
721,03/13/20 08:52:00 PM,32.472,38.484,328.5
722,03/13/20 08:53:00 PM,34.848,39.672,331.3
723,03/13/20 08:54:00 PM,31.248,36.072,336.9
724,03/13/20 08:55:00 PM,36.072,44.496,331.3
725,03/13/20 08:56:00 PM,40.860,46.872,335.5
726,03/13/20 08:57:00 PM,38.484,43.272,336.9
727,03/13/20 08:58:00 PM,34.848,40.860,339.7
728,03/13/20 08:59:00 PM,34.848,40.860,342.6
729,03/13/20 09:00:00 PM,34.848,42.084,336.9
730,03/13/20 09:01:00 PM,31.248,36.072,331.3
731,03/13/20 09:02:00 PM,37.260,45.684,332.7
732,03/13/20 09:03:00 PM,45.684,50.508,344.0
733,03/13/20 09:04:00 PM,43.272,50.508,342.6
734,03/13/20 09:05:00 PM,38.484,45.684,341.2
735,03/13/20 09:06:00 PM,34.848,40.860,338.3
736,03/13/20 09:07:00 PM,36.072,39.672,329.9
737,03/13/20 09:08:00 PM,36.072,39.672,328.5
738,03/13/20 09:09:00 PM,33.660,40.860,328.5
739,03/13/20 09:10:00 PM,28.872,32.472,331.3
740,03/13/20 09:11:00 PM,38.484,48.096,338.3
741,03/13/20 09:12:00 PM,42.084,51.696,338.3
742,03/13/20 09:13:00 PM,38.484,44.496,335.5
743,03/13/20 09:14:00 PM,36.072,40.860,336.9
744,03/13/20 09:15:00 PM,42.084,50.508,338.3
745,03/13/20 09:16:00 PM,39.672,43.272,341.2
746,03/13/20 09:17:00 PM,40.860,44.496,339.7
747,03/13/20 09:18:00 PM,38.484,43.272,339.7
748,03/13/20 09:19:00 PM,34.848,39.672,338.3
749,03/13/20 09:20:00 PM,36.072,42.084,336.9
750,03/13/20 09:21:00 PM,32.472,39.672,336.9
751,03/13/20 09:22:00 PM,27.648,32.472,334.1
752,03/13/20 09:23:00 PM,27.648,34.848,327.1
753,03/13/20 09:24:00 PM,26.460,37.260,335.5
754,03/13/20 09:25:00 PM,37.260,43.272,339.7
755,03/13/20 09:26:00 PM,38.484,44.496,345.4
756,03/13/20 09:27:00 PM,36.072,43.272,346.8
757,03/13/20 09:28:00 PM,31.248,38.484,348.2
758,03/13/20 09:29:00 PM,30.060,39.672,344.0
759,03/13/20 09:30:00 PM,34.848,38.484,339.7
760,03/13/20 09:31:00 PM,34.848,39.672,335.5
761,03/13/20 09:32:00 PM,36.072,39.672,334.1
762,03/13/20 09:33:00 PM,32.472,36.072,331.3
763,03/13/20 09:34:00 PM,33.660,38.484,329.9
764,03/13/20 09:35:00 PM,26.460,31.248,335.5
765,03/13/20 09:36:00 PM,31.248,36.072,335.5
766,03/13/20 09:37:00 PM,36.072,40.860,336.9
767,03/13/20 09:38:00 PM,37.260,44.496,332.7
768,03/13/20 09:39:00 PM,30.060,36.072,334.1
769,03/13/20 09:40:00 PM,30.060,33.660,328.5
770,03/13/20 09:41:00 PM,28.872,32.472,331.3
771,03/13/20 09:42:00 PM,26.460,32.472,338.3
772,03/13/20 09:43:00 PM,27.648,32.472,339.7
773,03/13/20 09:44:00 PM,25.236,30.060,346.8
774,03/13/20 09:45:00 PM,25.236,33.660,349.6
775,03/13/20 09:46:00 PM,37.260,43.272,341.2
776,03/13/20 09:47:00 PM,32.472,34.848,335.5
777,03/13/20 09:48:00 PM,33.660,42.084,334.1
778,03/13/20 09:49:00 PM,37.260,40.860,338.3
779,03/13/20 09:50:00 PM,31.248,37.260,342.6
780,03/13/20 09:51:00 PM,30.060,32.472,346.8
781,03/13/20 09:52:00 PM,30.060,33.660,346.8
782,03/13/20 09:53:00 PM,32.472,36.072,346.8
783,03/13/20 09:54:00 PM,28.872,32.472,348.2
784,03/13/20 09:55:00 PM,31.248,36.072,345.4
785,03/13/20 09:56:00 PM,30.060,36.072,342.6
786,03/13/20 09:57:00 PM,33.660,39.672,344.0
787,03/13/20 09:58:00 PM,34.848,38.484,344.0
788,03/13/20 09:59:00 PM,31.248,39.672,339.7
789,03/13/20 10:00:00 PM,26.460,31.248,335.5
790,03/13/20 10:01:00 PM,32.472,34.848,329.9
791,03/13/20 10:02:00 PM,31.248,39.672,331.3
792,03/13/20 10:03:00 PM,28.872,36.072,331.3
793,03/13/20 10:04:00 PM,28.872,34.848,338.3
794,03/13/20 10:05:00 PM,32.472,36.072,336.9
795,03/13/20 10:06:00 PM,26.460,31.248,345.4
796,03/13/20 10:07:00 PM,28.872,32.472,348.2
797,03/13/20 10:08:00 PM,22.860,31.248,344.0
798,03/13/20 10:09:00 PM,31.248,39.672,334.1
799,03/13/20 10:10:00 PM,30.060,33.660,335.5
800,03/13/20 10:11:00 PM,26.460,31.248,341.2
801,03/13/20 10:12:00 PM,31.248,39.672,339.7
802,03/13/20 10:13:00 PM,31.248,37.260,339.7
803,03/13/20 10:14:00 PM,31.248,34.848,335.5
804,03/13/20 10:15:00 PM,25.236,32.472,332.7
805,03/13/20 10:16:00 PM,38.484,45.684,338.3
806,03/13/20 10:17:00 PM,33.660,38.484,328.5
807,03/13/20 10:18:00 PM,34.848,39.672,327.1
808,03/13/20 10:19:00 PM,39.672,43.272,331.3
809,03/13/20 10:20:00 PM,33.660,40.860,331.3
810,03/13/20 10:21:00 PM,28.872,34.848,327.1
811,03/13/20 10:22:00 PM,33.660,37.260,322.9
812,03/13/20 10:23:00 PM,31.248,37.260,345.4
813,03/13/20 10:24:00 PM,32.472,42.084,325.7
814,03/13/20 10:25:00 PM,37.260,45.684,324.3
815,03/13/20 10:26:00 PM,36.072,44.496,318.7
816,03/13/20 10:27:00 PM,37.260,46.872,325.7
817,03/13/20 10:28:00 PM,26.460,31.248,328.5
818,03/13/20 10:29:00 PM,19.224,22.860,342.6
819,03/13/20 10:30:00 PM,34.848,49.284,331.3
820,03/13/20 10:31:00 PM,28.872,34.848,342.6
821,03/13/20 10:32:00 PM,36.072,44.496,327.1
822,03/13/20 10:33:00 PM,27.648,31.248,324.3
823,03/13/20 10:34:00 PM,28.872,39.672,322.9
824,03/13/20 10:35:00 PM,31.248,36.072,329.9
825,03/13/20 10:36:00 PM,30.060,33.660,322.9
826,03/13/20 10:37:00 PM,25.236,30.060,327.1
827,03/13/20 10:38:00 PM,27.648,38.484,328.5
828,03/13/20 10:39:00 PM,33.660,36.072,332.7
829,03/13/20 10:40:00 PM,30.060,33.660,320.1
830,03/13/20 10:41:00 PM,31.248,38.484,321.5
831,03/13/20 10:42:00 PM,33.660,38.484,318.7
832,03/13/20 10:43:00 PM,31.248,38.484,321.5
833,03/13/20 10:44:00 PM,34.848,39.672,331.3
834,03/13/20 10:45:00 PM,30.060,33.660,329.9
835,03/13/20 10:46:00 PM,26.460,37.260,334.1
836,03/13/20 10:47:00 PM,34.848,39.672,344.0
837,03/13/20 10:48:00 PM,33.660,40.860,329.9
838,03/13/20 10:49:00 PM,27.648,33.660,335.5
839,03/13/20 10:50:00 PM,26.460,28.872,334.1
840,03/13/20 10:51:00 PM,24.048,27.648,324.3
841,03/13/20 10:52:00 PM,27.648,37.260,329.9
842,03/13/20 10:53:00 PM,32.472,36.072,341.2
843,03/13/20 10:54:00 PM,32.472,37.260,345.4
844,03/13/20 10:55:00 PM,26.460,31.248,349.6
845,03/13/20 10:56:00 PM,28.872,33.660,349.6
846,03/13/20 10:57:00 PM,32.472,39.672,342.6
847,03/13/20 10:58:00 PM,28.872,31.248,344.0
848,03/13/20 10:59:00 PM,32.472,37.260,339.7
849,03/13/20 11:00:00 PM,32.472,39.672,339.7
850,03/13/20 11:01:00 PM,30.060,32.472,335.5
851,03/13/20 11:02:00 PM,25.236,30.060,339.7
852,03/13/20 11:03:00 PM,22.860,26.460,355.2
853,03/13/20 11:04:00 PM,26.460,28.872,355.2
854,03/13/20 11:05:00 PM,27.648,34.848,334.1
855,03/13/20 11:06:00 PM,30.060,32.472,328.5
856,03/13/20 11:07:00 PM,31.248,34.848,324.3
857,03/13/20 11:08:00 PM,28.872,34.848,324.3
858,03/13/20 11:09:00 PM,25.236,28.872,325.7
859,03/13/20 11:10:00 PM,26.460,32.472,338.3
860,03/13/20 11:11:00 PM,27.648,30.060,344.0
861,03/13/20 11:12:00 PM,25.236,28.872,345.4
862,03/13/20 11:13:00 PM,26.460,33.660,349.6
863,03/13/20 11:14:00 PM,28.872,36.072,338.3
864,03/13/20 11:15:00 PM,36.072,44.496,327.1
865,03/13/20 11:16:00 PM,37.260,42.084,328.5
866,03/13/20 11:17:00 PM,32.472,39.672,329.9
867,03/13/20 11:18:00 PM,31.248,36.072,336.9
868,03/13/20 11:19:00 PM,36.072,40.860,344.0
869,03/13/20 11:20:00 PM,32.472,37.260,341.2
870,03/13/20 11:21:00 PM,32.472,38.484,335.5
871,03/13/20 11:22:00 PM,32.472,39.672,331.3
872,03/13/20 11:23:00 PM,31.248,36.072,334.1
873,03/13/20 11:24:00 PM,33.660,38.484,336.9
874,03/13/20 11:25:00 PM,31.248,36.072,342.6
875,03/13/20 11:26:00 PM,31.248,40.860,335.5
876,03/13/20 11:27:00 PM,39.672,46.872,332.7
877,03/13/20 11:28:00 PM,39.672,45.684,336.9
878,03/13/20 11:29:00 PM,30.060,38.484,341.2
879,03/13/20 11:30:00 PM,28.872,31.248,341.2
880,03/13/20 11:31:00 PM,31.248,36.072,342.6
881,03/13/20 11:32:00 PM,34.848,48.096,332.7
882,03/13/20 11:33:00 PM,42.084,44.496,324.3
883,03/13/20 11:34:00 PM,39.672,45.684,327.1
884,03/13/20 11:35:00 PM,36.072,42.084,327.1
885,03/13/20 11:36:00 PM,34.848,42.084,334.1
886,03/13/20 11:37:00 PM,31.248,36.072,342.6
887,03/13/20 11:38:00 PM,31.248,37.260,345.4
888,03/13/20 11:39:00 PM,34.848,43.272,334.1
889,03/13/20 11:40:00 PM,38.484,48.096,329.9
890,03/13/20 11:41:00 PM,37.260,42.084,336.9
891,03/13/20 11:42:00 PM,33.660,40.860,341.2
892,03/13/20 11:43:00 PM,33.660,36.072,331.3
893,03/13/20 11:44:00 PM,31.248,34.848,338.3
894,03/13/20 11:45:00 PM,32.472,38.484,341.2
895,03/13/20 11:46:00 PM,34.848,40.860,334.1
896,03/13/20 11:47:00 PM,31.248,37.260,345.4
897,03/13/20 11:48:00 PM,26.460,34.848,338.3
898,03/13/20 11:49:00 PM,31.248,39.672,321.5
899,03/13/20 11:50:00 PM,38.484,48.096,321.5
900,03/13/20 11:51:00 PM,32.472,38.484,328.5
901,03/13/20 11:52:00 PM,33.660,40.860,328.5
902,03/13/20 11:53:00 PM,33.660,40.860,331.3
903,03/13/20 11:54:00 PM,28.872,42.084,327.1
904,03/13/20 11:55:00 PM,36.072,39.672,314.5
905,03/13/20 11:56:00 PM,27.648,32.472,320.1
906,03/13/20 11:57:00 PM,27.648,36.072,325.7
907,03/13/20 11:58:00 PM,26.460,37.260,322.9
908,03/13/20 11:59:00 PM,38.484,48.096,335.5
909,03/14/20 12:00:00 AM,40.860,58.896,315.9
910,03/14/20 12:01:00 AM,25.236,31.248,320.1
911,03/14/20 12:02:00 AM,28.872,33.660,325.7
912,03/14/20 12:03:00 AM,31.248,37.260,322.9
913,03/14/20 12:04:00 AM,28.872,37.260,322.9
914,03/14/20 12:05:00 AM,33.660,43.272,327.1
915,03/14/20 12:06:00 AM,36.072,44.496,325.7
916,03/14/20 12:07:00 AM,34.848,43.272,344.0
917,03/14/20 12:08:00 AM,24.048,27.648,346.8
918,03/14/20 12:09:00 AM,30.060,36.072,329.9
919,03/14/20 12:10:00 AM,25.236,30.060,339.7
920,03/14/20 12:11:00 AM,21.636,31.248,344.0
921,03/14/20 12:12:00 AM,34.848,39.672,331.3
922,03/14/20 12:13:00 AM,25.236,36.072,332.7
923,03/14/20 12:14:00 AM,25.236,34.848,334.1
924,03/14/20 12:15:00 AM,37.260,51.696,327.1
925,03/14/20 12:16:00 AM,32.472,46.872,331.3
926,03/14/20 12:17:00 AM,25.236,31.248,338.3
927,03/14/20 12:18:00 AM,32.472,37.260,336.9
928,03/14/20 12:19:00 AM,28.872,36.072,331.3
929,03/14/20 12:20:00 AM,27.648,33.660,329.9
930,03/14/20 12:21:00 AM,24.048,31.248,338.3
931,03/14/20 12:22:00 AM,28.872,37.260,335.5
932,03/14/20 12:23:00 AM,33.660,39.672,328.5
933,03/14/20 12:24:00 AM,32.472,38.484,322.9
934,03/14/20 12:25:00 AM,34.848,39.672,329.9
935,03/14/20 12:26:00 AM,27.648,31.248,334.1
936,03/14/20 12:27:00 AM,27.648,32.472,339.7
937,03/14/20 12:28:00 AM,27.648,32.472,328.5
938,03/14/20 12:29:00 AM,32.472,36.072,341.2
939,03/14/20 12:30:00 AM,34.848,48.096,342.6
940,03/14/20 12:31:00 AM,26.460,34.848,339.7
941,03/14/20 12:32:00 AM,32.472,37.260,335.5
942,03/14/20 12:33:00 AM,31.248,39.672,349.6
943,03/14/20 12:34:00 AM,21.636,32.472,345.4
944,03/14/20 12:35:00 AM,31.248,39.672,327.1
945,03/14/20 12:36:00 AM,33.660,40.860,321.5
946,03/14/20 12:37:00 AM,27.648,34.848,327.1
