"Título de trazado:  E1"
"N.º","Fecha Tiempo, GMT-03:00","Velocidad del viento, km/hr (LGR S/N: 20682650, SEN S/N: 20679483, LBL: Km/h)","Velocidad de Ráfagas, km/hr (LGR S/N: 20682650, SEN S/N: 20679483, LBL: Km/h)","Dirección del viento, ø (LGR S/N: 20682650, SEN S/N: 20679483, LBL: N-S)"
471,03/31/22 01:16:15 AM,18.036,28.872,109.5
472,03/31/22 01:21:15 AM,20.448,30.060,124.9
473,03/31/22 01:26:15 AM,19.224,37.260,106.7
474,03/31/22 01:31:15 AM,16.848,25.236,60.4
475,03/31/22 01:36:15 AM,18.036,32.472,54.8
476,03/31/22 01:41:15 AM,14.436,22.860,53.3
477,03/31/22 01:46:15 AM,12.024,22.860,275.2
478,03/31/22 01:51:15 AM,9.612,12.024,255.5
479,03/31/22 01:56:15 AM,8.424,12.024,261.1
480,03/31/22 02:01:15 AM,8.424,14.436,289.2
481,03/31/22 02:06:15 AM,3.600,8.424,64.6
482,03/31/22 02:11:15 AM,2.412,6.012,57.6
483,03/31/22 02:16:15 AM,8.424,12.024,44.9
484,03/31/22 02:21:15 AM,6.012,13.212,352.4
485,03/31/22 02:26:15 AM,10.836,18.036,235.9
486,03/31/22 02:31:15 AM,10.836,15.624,44.9
487,03/31/22 02:36:15 AM,9.612,13.212,150.2
488,03/31/22 02:41:15 AM,12.024,16.848,9.8
489,03/31/22 02:46:15 AM,12.024,16.848,60.4
490,03/31/22 02:51:15 AM,12.024,16.848,61.8
491,03/31/22 02:56:15 AM,12.024,19.224,123.5
492,03/31/22 03:01:15 AM,6.012,10.836,355.2
493,03/31/22 03:06:15 AM,4.824,12.024,355.2
494,03/31/22 03:11:15 AM,8.424,12.024,207.8
495,03/31/22 03:16:15 AM,8.424,14.436,300.4
496,03/31/22 03:21:15 AM,6.012,15.624,9.8
497,03/31/22 03:26:15 AM,2.412,6.012,25.3
498,03/31/22 03:31:15 AM,6.012,12.024,68.8
499,03/31/22 03:36:15 AM,8.424,13.212,141.8
500,03/31/22 03:41:15 AM,9.612,12.024,153.0
501,03/31/22 03:46:15 AM,8.424,9.612,153.0
502,03/31/22 03:51:15 AM,8.424,10.836,153.0
503,03/31/22 03:56:15 AM,9.612,12.024,153.0
504,03/31/22 04:01:15 AM,9.612,12.024,153.0
505,03/31/22 04:06:15 AM,9.612,13.212,303.2
506,03/31/22 04:11:15 AM,7.200,13.212,320.1
507,03/31/22 04:16:15 AM,10.836,14.436,318.7
508,03/31/22 04:21:15 AM,6.012,13.212,345.4
509,03/31/22 04:26:15 AM,3.600,6.012,348.2
510,03/31/22 04:31:15 AM,6.012,10.836,346.8
511,03/31/22 04:36:15 AM,4.824,7.200,346.8
512,03/31/22 04:41:15 AM,8.424,13.212,342.6
513,03/31/22 04:46:15 AM,10.836,13.212,346.8
514,03/31/22 04:51:15 AM,8.424,10.836,345.4
515,03/31/22 04:56:15 AM,9.612,13.212,345.4
516,03/31/22 05:01:15 AM,9.612,12.024,342.6
517,03/31/22 05:06:15 AM,7.200,10.836,346.8
518,03/31/22 05:11:15 AM,4.824,6.012,348.2
519,03/31/22 05:16:15 AM,2.412,4.824,348.2
520,03/31/22 05:21:15 AM,3.600,6.012,348.2
521,03/31/22 05:26:15 AM,2.412,7.200,348.2
522,03/31/22 05:31:15 AM,7.200,8.424,346.8
523,03/31/22 05:36:15 AM,4.824,7.200,348.2
524,03/31/22 05:41:15 AM,7.200,9.612,348.2
525,03/31/22 05:46:15 AM,8.424,9.612,348.2
526,03/31/22 05:51:15 AM,8.424,9.612,348.2
527,03/31/22 05:56:15 AM,6.012,8.424,349.6
528,03/31/22 06:01:15 AM,3.600,6.012,346.8
529,03/31/22 06:06:15 AM,1.188,4.824,346.8
530,03/31/22 06:11:15 AM,6.012,10.836,348.2
531,03/31/22 06:16:15 AM,3.600,9.612,351.0
532,03/31/22 06:21:15 AM,4.824,9.612,351.0
533,03/31/22 06:26:15 AM,1.188,3.600,351.0
534,03/31/22 06:31:15 AM,3.600,8.424,349.6
535,03/31/22 06:36:15 AM,6.012,8.424,349.6
536,03/31/22 06:41:15 AM,4.824,6.012,351.0
537,03/31/22 06:46:15 AM,4.824,7.200,351.0
538,03/31/22 06:51:15 AM,8.424,12.024,348.2
539,03/31/22 06:56:15 AM,4.824,8.424,348.2
540,03/31/22 07:01:15 AM,6.012,8.424,349.6
541,03/31/22 07:06:15 AM,7.200,9.612,346.8
542,03/31/22 07:11:15 AM,8.424,12.024,345.4
543,03/31/22 07:16:15 AM,9.612,12.024,345.4
544,03/31/22 07:21:15 AM,9.612,12.024,345.4
545,03/31/22 07:26:15 AM,9.612,12.024,345.4
546,03/31/22 07:31:15 AM,7.200,9.612,345.4
547,03/31/22 07:36:15 AM,4.824,7.200,345.4
548,03/31/22 07:41:15 AM,2.412,4.824,344.0
549,03/31/22 07:46:15 AM,2.412,4.824,344.0
550,03/31/22 07:51:15 AM,3.600,6.012,344.0
551,03/31/22 07:56:15 AM,7.200,10.836,342.6
552,03/31/22 08:01:15 AM,2.412,6.012,342.6
553,03/31/22 08:06:15 AM,1.188,3.600,342.6
554,03/31/22 08:11:15 AM,3.600,4.824,342.6
555,03/31/22 08:16:15 AM,3.600,4.824,342.6
556,03/31/22 08:21:15 AM,4.824,6.012,342.6
557,03/31/22 08:26:15 AM,4.824,7.200,342.6
558,03/31/22 08:31:15 AM,2.412,4.824,342.6
559,03/31/22 08:36:15 AM,2.412,4.824,342.6
560,03/31/22 08:41:15 AM,2.412,4.824,342.6
561,03/31/22 08:46:15 AM,3.600,4.824,342.6
562,03/31/22 08:51:15 AM,3.600,4.824,342.6
563,03/31/22 08:56:15 AM,2.412,4.824,342.6
564,03/31/22 09:01:15 AM,3.600,4.824,342.6
565,03/31/22 09:06:15 AM,2.412,3.600,342.6
566,03/31/22 09:11:15 AM,0.000,2.412,342.6
567,03/31/22 09:16:15 AM,0.000,0.000,342.6
568,03/31/22 09:21:15 AM,1.188,3.600,342.6
569,03/31/22 09:26:15 AM,0.000,1.188,344.0
570,03/31/22 09:31:15 AM,2.412,9.612,339.7
571,03/31/22 09:36:15 AM,7.200,12.024,249.9
572,03/31/22 09:41:15 AM,6.012,12.024,219.0
573,03/31/22 09:46:15 AM,6.012,9.612,210.6
574,03/31/22 09:51:15 AM,4.824,9.612,216.2
575,03/31/22 09:56:15 AM,1.188,7.200,207.8
576,03/31/22 10:01:15 AM,6.012,12.024,220.4
577,03/31/22 10:06:15 AM,7.200,12.024,213.4
578,03/31/22 10:11:15 AM,7.200,13.212,205.0
579,03/31/22 10:16:15 AM,6.012,10.836,212.0
580,03/31/22 10:21:15 AM,8.424,15.624,213.4
581,03/31/22 10:26:15 AM,12.024,18.036,212.0
582,03/31/22 10:31:15 AM,10.836,16.848,219.0
583,03/31/22 10:36:15 AM,9.612,15.624,212.0
584,03/31/22 10:41:15 AM,10.836,19.224,189.5
585,03/31/22 10:46:15 AM,10.836,15.624,188.1
586,03/31/22 10:51:15 AM,9.612,14.436,169.9
587,03/31/22 10:56:15 AM,10.836,16.848,188.1
588,03/31/22 11:01:15 AM,10.836,16.848,175.5
589,03/31/22 11:06:15 AM,10.836,18.036,181.1
590,03/31/22 11:11:15 AM,10.836,18.036,200.8
591,03/31/22 11:16:15 AM,9.612,13.212,174.1
592,03/31/22 11:21:15 AM,9.612,18.036,182.5
593,03/31/22 11:26:15 AM,10.836,16.848,155.8
594,03/31/22 11:31:15 AM,8.424,18.036,162.9
595,03/31/22 11:36:15 AM,8.424,13.212,171.3
596,03/31/22 11:41:15 AM,8.424,13.212,175.5
597,03/31/22 11:46:15 AM,9.612,18.036,167.1
598,03/31/22 11:51:15 AM,7.200,14.436,169.9
599,03/31/22 11:56:15 AM,9.612,19.224,147.4
600,03/31/22 12:01:15 PM,9.612,16.848,151.6
601,03/31/22 12:06:15 PM,4.824,9.612,160.0
602,03/31/22 12:11:15 PM,13.212,19.224,148.8
603,03/31/22 12:16:15 PM,6.012,13.212,134.8
604,03/31/22 12:21:15 PM,12.024,16.848,151.6
605,03/31/22 12:26:15 PM,6.012,13.212,150.2
606,03/31/22 12:31:15 PM,9.612,18.036,168.5
607,03/31/22 12:36:15 PM,10.836,20.448,155.8
608,03/31/22 12:41:15 PM,10.836,19.224,155.8
609,03/31/22 12:46:15 PM,6.012,18.036,158.6
610,03/31/22 12:51:15 PM,8.424,15.624,147.4
611,03/31/22 12:56:15 PM,10.836,20.448,139.0
612,03/31/22 01:01:15 PM,8.424,18.036,153.0
613,03/31/22 01:06:15 PM,9.612,19.224,122.1
614,03/31/22 01:11:15 PM,15.624,24.048,160.0
615,03/31/22 01:16:15 PM,10.836,19.224,168.5
616,03/31/22 01:21:15 PM,13.212,19.224,161.5
617,03/31/22 01:26:15 PM,14.436,21.636,158.6
618,03/31/22 01:31:15 PM,13.212,22.860,175.5
619,03/31/22 01:36:15 PM,9.612,19.224,161.5
620,03/31/22 01:41:15 PM,12.024,21.636,154.4
621,03/31/22 01:46:15 PM,14.436,26.460,150.2
622,03/31/22 01:51:15 PM,18.036,24.048,165.7
623,03/31/22 01:56:15 PM,14.436,28.872,171.3
624,03/31/22 02:01:15 PM,14.436,27.648,175.5
625,03/31/22 02:06:15 PM,12.024,22.860,165.7
626,03/31/22 02:11:15 PM,12.024,19.224,160.0
627,03/31/22 02:16:15 PM,12.024,22.860,143.2
628,03/31/22 02:21:15 PM,10.836,20.448,161.5
629,03/31/22 02:26:15 PM,12.024,19.224,146.0
630,03/31/22 02:31:15 PM,16.848,26.460,147.4
631,03/31/22 02:36:15 PM,10.836,16.848,130.6
632,03/31/22 02:41:15 PM,14.436,32.472,80.0
633,03/31/22 02:46:15 PM,16.848,33.660,334.1
634,03/31/22 02:51:15 PM,21.636,28.872,5.6
635,03/31/22 02:56:15 PM,19.224,39.672,311.7
636,03/31/22 03:01:15 PM,19.224,34.848,247.1
637,03/31/22 03:06:15 PM,28.872,42.084,190.9
638,03/31/22 03:11:15 PM,20.448,34.848,220.4
639,03/31/22 03:16:15 PM,22.860,40.860,213.4
640,03/31/22 03:21:15 PM,30.060,45.684,226.0
641,03/31/22 03:26:15 PM,20.448,37.260,261.1
642,03/31/22 03:31:15 PM,28.872,44.496,261.1
643,03/31/22 03:36:15 PM,26.460,44.496,219.0
644,03/31/22 03:41:15 PM,22.860,40.860,252.7
645,03/31/22 03:46:15 PM,24.048,36.072,224.6
646,03/31/22 03:51:15 PM,28.872,43.272,220.4
647,03/31/22 03:56:15 PM,30.060,50.508,224.6
648,03/31/22 04:01:15 PM,34.848,46.872,198.0
649,03/31/22 04:06:15 PM,32.472,40.860,231.6
650,03/31/22 04:11:15 PM,38.484,52.884,226.0
651,03/31/22 04:16:15 PM,32.472,49.284,255.5
652,03/31/22 04:21:15 PM,34.848,49.284,212.0
653,03/31/22 04:26:15 PM,33.660,50.508,249.9
654,03/31/22 04:31:15 PM,38.484,54.108,294.8
655,03/31/22 04:36:15 PM,38.484,52.884,249.9
656,03/31/22 04:41:15 PM,36.072,49.284,247.1
657,03/31/22 04:46:15 PM,39.672,51.696,256.9
658,03/31/22 04:51:15 PM,36.072,48.096,244.3
659,03/31/22 04:56:15 PM,34.848,52.884,280.8
660,03/31/22 05:01:15 PM,32.472,46.872,282.2
661,03/31/22 05:06:15 PM,32.472,52.884,220.4
662,03/31/22 05:11:15 PM,37.260,49.284,296.2
663,03/31/22 05:16:15 PM,37.260,49.284,231.6
664,03/31/22 05:21:15 PM,37.260,49.284,216.2
665,03/31/22 05:26:15 PM,33.660,54.108,209.2
666,03/31/22 05:31:15 PM,33.660,60.120,200.8
667,03/31/22 05:36:15 PM,32.472,50.508,172.7
668,03/31/22 05:41:15 PM,36.072,50.508,212.0
669,03/31/22 05:46:15 PM,36.072,50.508,199.4
670,03/31/22 05:51:15 PM,36.072,54.108,189.5
671,03/31/22 05:56:15 PM,33.660,52.884,183.9
672,03/31/22 06:01:15 PM,24.048,40.860,310.3
673,03/31/22 06:06:15 PM,34.848,46.872,259.7
674,03/31/22 06:11:15 PM,36.072,48.096,339.7
675,03/31/22 06:16:15 PM,27.648,46.872,84.2
676,03/31/22 06:21:15 PM,24.048,38.484,327.1
677,03/31/22 06:26:15 PM,20.448,32.472,50.5
678,03/31/22 06:31:15 PM,25.236,37.260,81.4
679,03/31/22 06:36:15 PM,24.048,34.848,66.0
680,03/31/22 06:41:15 PM,24.048,39.672,134.8
681,03/31/22 06:46:15 PM,20.448,31.248,84.2
682,03/31/22 06:51:15 PM,21.636,40.860,116.5
683,03/31/22 06:56:15 PM,25.236,37.260,85.6
684,03/31/22 07:01:15 PM,25.236,34.848,77.2
685,03/31/22 07:06:15 PM,26.460,38.484,115.1
686,03/31/22 07:11:15 PM,24.048,38.484,123.5
687,03/31/22 07:16:15 PM,26.460,39.672,126.4
688,03/31/22 07:21:15 PM,28.872,38.484,268.1
689,03/31/22 07:26:15 PM,32.472,48.096,185.3
690,03/31/22 07:31:15 PM,28.872,42.084,249.9
691,03/31/22 07:36:15 PM,31.248,38.484,235.9
692,03/31/22 07:41:15 PM,33.660,42.084,238.7
693,03/31/22 07:46:15 PM,31.248,38.484,283.6
694,03/31/22 07:51:15 PM,36.072,43.272,289.2
695,03/31/22 07:56:15 PM,34.848,44.496,306.1
696,03/31/22 08:01:15 PM,34.848,42.084,273.8
697,03/31/22 08:06:15 PM,33.660,44.496,285.0
698,03/31/22 08:11:15 PM,32.472,42.084,276.6
699,03/31/22 08:16:15 PM,38.484,48.096,245.7
700,03/31/22 08:21:15 PM,39.672,46.872,203.6
701,03/31/22 08:26:15 PM,38.484,49.284,189.5
702,03/31/22 08:31:15 PM,42.084,50.508,189.5
703,03/31/22 08:36:15 PM,38.484,45.684,174.1
704,03/31/22 08:41:15 PM,40.860,49.284,181.1
705,03/31/22 08:46:15 PM,36.072,46.872,178.3
706,03/31/22 08:51:15 PM,39.672,54.108,205.0
707,03/31/22 08:56:15 PM,39.672,55.296,200.8
708,03/31/22 09:01:15 PM,33.660,48.096,193.7
709,03/31/22 09:06:15 PM,37.260,50.508,213.4
710,03/31/22 09:11:15 PM,34.848,54.108,178.3
711,03/31/22 09:16:15 PM,34.848,54.108,175.5
712,03/31/22 09:21:15 PM,38.484,52.884,176.9
713,03/31/22 09:26:15 PM,38.484,51.696,174.1
714,03/31/22 09:31:15 PM,34.848,46.872,165.7
715,03/31/22 09:36:15 PM,36.072,44.496,167.1
716,03/31/22 09:41:15 PM,36.072,42.084,167.1
717,03/31/22 09:46:15 PM,33.660,39.672,171.3
718,03/31/22 09:51:15 PM,32.472,39.672,193.7
719,03/31/22 09:56:15 PM,36.072,45.684,263.9
720,03/31/22 10:01:15 PM,34.848,42.084,247.1
721,03/31/22 10:06:15 PM,37.260,50.508,313.1
722,03/31/22 10:11:15 PM,37.260,45.684,296.2
723,03/31/22 10:16:15 PM,37.260,48.096,268.1
724,03/31/22 10:21:15 PM,33.660,42.084,256.9
725,03/31/22 10:26:15 PM,33.660,42.084,263.9
726,03/31/22 10:31:15 PM,33.660,39.672,265.3
727,03/31/22 10:36:15 PM,30.060,39.672,275.2
728,03/31/22 10:41:15 PM,31.248,43.272,310.3
729,03/31/22 10:46:15 PM,30.060,38.484,328.5
730,03/31/22 10:51:15 PM,27.648,38.484,327.1
731,03/31/22 10:56:15 PM,27.648,34.848,318.7
732,03/31/22 11:01:15 PM,27.648,38.484,315.9
733,03/31/22 11:06:15 PM,26.460,37.260,297.6
734,03/31/22 11:11:15 PM,27.648,36.072,307.5
735,03/31/22 11:16:15 PM,30.060,43.272,307.5
736,03/31/22 11:21:15 PM,30.060,39.672,324.3
737,03/31/22 11:26:15 PM,28.872,37.260,306.1
738,03/31/22 11:31:15 PM,27.648,36.072,325.7
739,03/31/22 11:36:15 PM,27.648,39.672,299.0
740,03/31/22 11:41:15 PM,25.236,39.672,301.8
741,03/31/22 11:46:15 PM,22.860,31.248,325.7
742,03/31/22 11:51:15 PM,22.860,34.848,344.0
743,03/31/22 11:56:15 PM,25.236,32.472,355.2
744,04/01/22 12:01:15 AM,19.224,30.060,332.7
745,04/01/22 12:06:15 AM,22.860,31.248,25.3
746,04/01/22 12:11:15 AM,8.424,14.436,74.4
747,04/01/22 12:16:15 AM,3.600,7.200,105.3
748,04/01/22 12:21:15 AM,4.824,8.424,102.5
749,04/01/22 12:26:15 AM,3.600,16.848,321.5
750,04/01/22 12:31:15 AM,3.600,7.200,313.1
751,04/01/22 12:36:15 AM,4.824,8.424,313.1
752,04/01/22 12:41:15 AM,2.412,4.824,313.1
753,04/01/22 12:46:15 AM,2.412,7.200,314.5
754,04/01/22 12:51:15 AM,7.200,9.612,306.1
755,04/01/22 12:56:15 AM,4.824,9.612,275.2
756,04/01/22 01:01:15 AM,3.600,6.012,311.7
757,04/01/22 01:06:15 AM,1.188,3.600,294.8
758,04/01/22 01:11:15 AM,4.824,7.200,283.6
759,04/01/22 01:16:15 AM,4.824,6.012,304.7
760,04/01/22 01:21:15 AM,6.012,8.424,169.9
761,04/01/22 01:26:15 AM,3.600,6.012,214.8
762,04/01/22 01:31:15 AM,6.012,8.424,310.3
763,04/01/22 01:36:15 AM,8.424,10.836,301.8
764,04/01/22 01:41:15 AM,6.012,8.424,210.6
765,04/01/22 01:46:15 AM,6.012,9.612,311.7
766,04/01/22 01:51:15 AM,3.600,6.012,313.1
767,04/01/22 01:56:15 AM,1.188,4.824,313.1
768,04/01/22 02:01:15 AM,1.188,4.824,311.7
769,04/01/22 02:06:15 AM,2.412,3.600,311.7
770,04/01/22 02:11:15 AM,2.412,6.012,311.7
771,04/01/22 02:16:15 AM,3.600,4.824,311.7
772,04/01/22 02:21:15 AM,6.012,8.424,310.3
773,04/01/22 02:26:15 AM,7.200,9.612,311.7
774,04/01/22 02:31:15 AM,8.424,10.836,311.7
775,04/01/22 02:36:15 AM,9.612,10.836,306.1
776,04/01/22 02:41:15 AM,9.612,10.836,308.9
777,04/01/22 02:46:15 AM,8.424,9.612,304.7
778,04/01/22 02:51:15 AM,9.612,10.836,290.6
779,04/01/22 02:56:15 AM,9.612,10.836,154.4
780,04/01/22 03:01:15 AM,9.612,12.024,162.9
781,04/01/22 03:06:15 AM,9.612,12.024,237.3
782,04/01/22 03:11:15 AM,8.424,10.836,308.9
783,04/01/22 03:16:15 AM,9.612,10.836,300.4
784,04/01/22 03:21:15 AM,8.424,10.836,161.5
785,04/01/22 03:26:15 AM,4.824,7.200,155.8
786,04/01/22 03:31:15 AM,4.824,7.200,157.2
787,04/01/22 03:36:15 AM,6.012,8.424,155.8
788,04/01/22 03:41:15 AM,6.012,8.424,154.4
789,04/01/22 03:46:15 AM,3.600,4.824,153.0
790,04/01/22 03:51:15 AM,4.824,7.200,155.8
791,04/01/22 03:56:15 AM,4.824,7.200,153.0
792,04/01/22 04:01:15 AM,7.200,9.612,153.0
793,04/01/22 04:06:15 AM,7.200,9.612,154.4
794,04/01/22 04:11:15 AM,4.824,7.200,161.5
795,04/01/22 04:16:15 AM,2.412,3.600,153.0
796,04/01/22 04:21:15 AM,4.824,6.012,153.0
797,04/01/22 04:26:15 AM,6.012,7.200,153.0
798,04/01/22 04:31:15 AM,7.200,9.612,162.9
799,04/01/22 04:36:15 AM,4.824,9.612,155.8
800,04/01/22 04:41:15 AM,1.188,4.824,153.0
801,04/01/22 04:46:15 AM,3.600,6.012,162.9
802,04/01/22 04:51:15 AM,4.824,7.200,315.9
803,04/01/22 04:56:15 AM,6.012,7.200,315.9
804,04/01/22 05:01:15 AM,4.824,6.012,318.7
805,04/01/22 05:06:15 AM,4.824,7.200,300.4
806,04/01/22 05:11:15 AM,6.012,8.424,276.6
807,04/01/22 05:16:15 AM,4.824,6.012,299.0
808,04/01/22 05:21:15 AM,4.824,6.012,283.6
809,04/01/22 05:26:15 AM,1.188,4.824,162.9
810,04/01/22 05:31:15 AM,3.600,7.200,164.3
811,04/01/22 05:36:15 AM,4.824,7.200,172.7
812,04/01/22 05:41:15 AM,3.600,6.012,314.5
813,04/01/22 05:46:15 AM,6.012,7.200,318.7
814,04/01/22 05:51:15 AM,4.824,6.012,318.7
815,04/01/22 05:56:15 AM,6.012,7.200,318.7
816,04/01/22 06:01:15 AM,6.012,8.424,320.1
817,04/01/22 06:06:15 AM,6.012,8.424,320.1
818,04/01/22 06:11:15 AM,7.200,9.612,318.7
819,04/01/22 06:16:15 AM,4.824,6.012,318.7
820,04/01/22 06:21:15 AM,8.424,10.836,317.3
821,04/01/22 06:26:15 AM,7.200,9.612,318.7
822,04/01/22 06:31:15 AM,8.424,10.836,318.7
823,04/01/22 06:36:15 AM,8.424,10.836,317.3
824,04/01/22 06:41:15 AM,8.424,10.836,320.1
825,04/01/22 06:46:15 AM,9.612,10.836,321.5
826,04/01/22 06:51:15 AM,8.424,9.612,321.5
827,04/01/22 06:56:15 AM,6.012,8.424,321.5
828,04/01/22 07:01:15 AM,6.012,7.200,321.5
829,04/01/22 07:06:15 AM,3.600,6.012,322.9
830,04/01/22 07:11:15 AM,4.824,6.012,322.9
831,04/01/22 07:16:15 AM,3.600,6.012,321.5
832,04/01/22 07:21:15 AM,4.824,6.012,321.5
833,04/01/22 07:26:15 AM,3.600,4.824,321.5
834,04/01/22 07:31:15 AM,3.600,4.824,321.5
835,04/01/22 07:36:15 AM,3.600,6.012,321.5
836,04/01/22 07:41:15 AM,3.600,6.012,321.5
837,04/01/22 07:46:15 AM,3.600,4.824,321.5
838,04/01/22 07:51:15 AM,1.188,4.824,322.9
839,04/01/22 07:56:15 AM,2.412,3.600,321.5
840,04/01/22 08:01:15 AM,0.000,1.188,321.5
841,04/01/22 08:06:15 AM,0.000,0.000,321.5
842,04/01/22 08:11:15 AM,0.000,0.000,321.5
843,04/01/22 08:16:15 AM,0.000,0.000,321.5
844,04/01/22 08:21:15 AM,0.000,0.000,320.1
845,04/01/22 08:26:15 AM,0.000,2.412,321.5
846,04/01/22 08:31:15 AM,0.000,0.000,322.9
847,04/01/22 08:36:15 AM,0.000,0.000,320.1
848,04/01/22 08:41:15 AM,0.000,1.188,322.9
849,04/01/22 08:46:15 AM,1.188,3.600,321.5
850,04/01/22 08:51:15 AM,1.188,3.600,322.9
851,04/01/22 08:56:15 AM,1.188,2.412,322.9
852,04/01/22 09:01:15 AM,2.412,4.824,322.9
853,04/01/22 09:06:15 AM,3.600,4.824,322.9
854,04/01/22 09:11:15 AM,2.412,4.824,321.5
855,04/01/22 09:16:15 AM,2.412,4.824,321.5
856,04/01/22 09:21:15 AM,2.412,4.824,321.5
857,04/01/22 09:26:15 AM,1.188,4.824,317.3
858,04/01/22 09:31:15 AM,1.188,6.012,321.5
859,04/01/22 09:36:15 AM,3.600,6.012,318.7
860,04/01/22 09:41:15 AM,3.600,6.012,320.1
861,04/01/22 09:46:15 AM,6.012,8.424,283.6
862,04/01/22 09:51:15 AM,6.012,10.836,213.4
863,04/01/22 09:56:15 AM,6.012,9.612,185.3
864,04/01/22 10:01:15 AM,3.600,8.424,190.9
865,04/01/22 10:06:15 AM,3.600,7.200,185.3
866,04/01/22 10:11:15 AM,4.824,8.424,189.5
867,04/01/22 10:16:15 AM,4.824,7.200,188.1
868,04/01/22 10:21:15 AM,4.824,12.024,189.5
869,04/01/22 10:26:15 AM,6.012,9.612,192.3
870,04/01/22 10:31:15 AM,6.012,10.836,189.5
871,04/01/22 10:36:15 AM,6.012,10.836,195.1
872,04/01/22 10:41:15 AM,6.012,12.024,190.9
873,04/01/22 10:46:15 AM,6.012,12.024,185.3
874,04/01/22 10:51:15 AM,4.824,9.612,181.1
875,04/01/22 10:56:15 AM,7.200,13.212,176.9
876,04/01/22 11:01:15 AM,4.824,13.212,169.9
877,04/01/22 11:06:15 AM,6.012,12.024,174.1
878,04/01/22 11:11:15 AM,10.836,16.848,168.5
879,04/01/22 11:16:15 AM,6.012,9.612,167.1
880,04/01/22 11:21:15 AM,8.424,14.436,186.7
881,04/01/22 11:26:15 AM,7.200,15.624,202.2
882,04/01/22 11:31:15 AM,6.012,15.624,190.9
883,04/01/22 11:36:15 AM,7.200,14.436,182.5
884,04/01/22 11:41:15 AM,7.200,13.212,175.5
885,04/01/22 11:46:15 AM,10.836,18.036,185.3
886,04/01/22 11:51:15 AM,9.612,19.224,186.7
887,04/01/22 11:56:15 AM,9.612,16.848,165.7
888,04/01/22 12:01:15 PM,12.024,21.636,157.2
889,04/01/22 12:06:15 PM,8.424,16.848,182.5
890,04/01/22 12:11:15 PM,8.424,18.036,185.3
891,04/01/22 12:16:15 PM,6.012,14.436,176.9
892,04/01/22 12:21:15 PM,10.836,21.636,171.3
893,04/01/22 12:26:15 PM,7.200,16.848,162.9
894,04/01/22 12:31:15 PM,12.024,19.224,165.7
895,04/01/22 12:36:15 PM,8.424,15.624,169.9
896,04/01/22 12:41:15 PM,10.836,16.848,157.2
897,04/01/22 12:46:15 PM,8.424,15.624,161.5
898,04/01/22 12:51:15 PM,12.024,20.448,165.7
899,04/01/22 12:56:15 PM,6.012,14.436,179.7
900,04/01/22 01:01:15 PM,10.836,19.224,164.3
901,04/01/22 01:06:15 PM,8.424,16.848,139.0
902,04/01/22 01:11:15 PM,9.612,16.848,167.1
903,04/01/22 01:16:15 PM,9.612,18.036,147.4
904,04/01/22 01:21:15 PM,7.200,16.848,139.0
905,04/01/22 01:26:15 PM,8.424,19.224,157.2
906,04/01/22 01:31:15 PM,10.836,18.036,123.5
907,04/01/22 01:36:15 PM,8.424,16.848,169.9
908,04/01/22 01:41:15 PM,8.424,18.036,134.8
909,04/01/22 01:46:15 PM,6.012,13.212,141.8
910,04/01/22 01:51:15 PM,13.212,21.636,154.4
911,04/01/22 01:56:15 PM,7.200,15.624,141.8
912,04/01/22 02:01:15 PM,13.212,21.636,165.7
913,04/01/22 02:06:15 PM,9.612,18.036,154.4
914,04/01/22 02:11:15 PM,8.424,20.448,171.3
915,04/01/22 02:16:15 PM,9.612,20.448,146.0
916,04/01/22 02:21:15 PM,10.836,20.448,148.8
917,04/01/22 02:26:15 PM,14.436,27.648,154.4
918,04/01/22 02:31:15 PM,13.212,22.860,127.8
919,04/01/22 02:36:15 PM,8.424,19.224,140.4
920,04/01/22 02:41:15 PM,15.624,30.060,175.5
921,04/01/22 02:46:15 PM,16.848,28.872,175.5
922,04/01/22 02:51:15 PM,13.212,25.236,172.7
923,04/01/22 02:56:15 PM,16.848,26.460,167.1
924,04/01/22 03:01:15 PM,16.848,25.236,160.0
925,04/01/22 03:06:15 PM,12.024,26.460,157.2
926,04/01/22 03:11:15 PM,13.212,22.860,155.8
927,04/01/22 03:16:15 PM,13.212,26.460,151.6
928,04/01/22 03:21:15 PM,9.612,19.224,155.8
929,04/01/22 03:26:15 PM,15.624,24.048,160.0
930,04/01/22 03:31:15 PM,12.024,21.636,155.8
931,04/01/22 03:36:15 PM,12.024,18.036,171.3
932,04/01/22 03:41:15 PM,12.024,19.224,165.7
933,04/01/22 03:46:15 PM,9.612,20.448,165.7
934,04/01/22 03:51:15 PM,12.024,21.636,144.6
935,04/01/22 03:56:15 PM,20.448,28.872,155.8
936,04/01/22 04:01:15 PM,22.860,38.484,151.6
937,04/01/22 04:06:15 PM,10.836,16.848,127.8
938,04/01/22 04:11:15 PM,12.024,21.636,143.2
939,04/01/22 04:16:15 PM,9.612,22.860,124.9
940,04/01/22 04:21:15 PM,8.424,27.648,85.6
941,04/01/22 04:26:15 PM,24.048,32.472,275.2
942,04/01/22 04:31:15 PM,24.048,38.484,259.7
943,04/01/22 04:36:15 PM,28.872,40.860,206.4
944,04/01/22 04:41:15 PM,30.060,40.860,247.1
945,04/01/22 04:46:15 PM,28.872,46.872,269.6
946,04/01/22 04:51:15 PM,32.472,43.272,200.8
