"Título de trazado: E2"
"N.º","Fecha Tiempo, GMT-03:00","Velocidad del viento, km/hr (LGR S/N: 20682654, SEN S/N: 20679482, LBL: Km/hr)","Velocidad de Ráfagas, km/hr (LGR S/N: 20682654, SEN S/N: 20679482, LBL: Km/hr)","Dirección del viento, ø (LGR S/N: 20682654, SEN S/N: 20679482, LBL: N/S)"
471,03/31/22 01:46:44 AM,7.200,12.024,158.6
472,03/31/22 01:51:44 AM,8.424,14.436,160.0
473,03/31/22 01:56:44 AM,8.424,14.436,162.9
474,03/31/22 02:01:44 AM,13.212,19.224,161.5
475,03/31/22 02:06:44 AM,12.024,19.224,155.8
476,03/31/22 02:11:44 AM,13.212,19.224,157.2
477,03/31/22 02:16:44 AM,16.848,25.236,155.8
478,03/31/22 02:21:44 AM,13.212,18.036,155.8
479,03/31/22 02:26:44 AM,10.836,18.036,157.2
480,03/31/22 02:31:44 AM,12.024,16.848,155.8
481,03/31/22 02:36:44 AM,13.212,20.448,154.4
482,03/31/22 02:41:44 AM,8.424,16.848,155.8
483,03/31/22 02:46:44 AM,9.612,14.436,155.8
484,03/31/22 02:51:44 AM,1.188,3.600,174.1
485,03/31/22 02:56:44 AM,4.824,9.612,169.9
486,03/31/22 03:01:44 AM,10.836,15.624,158.6
487,03/31/22 03:06:44 AM,7.200,14.436,160.0
488,03/31/22 03:11:44 AM,3.600,8.424,171.3
489,03/31/22 03:16:44 AM,3.600,9.612,154.4
490,03/31/22 03:21:44 AM,3.600,7.200,154.4
491,03/31/22 03:26:44 AM,3.600,6.012,154.4
492,03/31/22 03:31:44 AM,7.200,9.612,154.4
493,03/31/22 03:36:44 AM,8.424,10.836,154.4
494,03/31/22 03:41:44 AM,4.824,7.200,154.4
495,03/31/22 03:46:44 AM,4.824,7.200,154.4
496,03/31/22 03:51:44 AM,3.600,8.424,154.4
497,03/31/22 03:56:44 AM,1.188,6.012,155.8
498,03/31/22 04:01:44 AM,2.412,4.824,155.8
499,03/31/22 04:06:44 AM,4.824,6.012,155.8
500,03/31/22 04:11:44 AM,2.412,6.012,154.4
501,03/31/22 04:16:44 AM,4.824,8.424,154.4
502,03/31/22 04:21:44 AM,4.824,9.612,165.7
503,03/31/22 04:26:44 AM,4.824,8.424,176.9
504,03/31/22 04:31:44 AM,3.600,4.824,154.4
505,03/31/22 04:36:44 AM,6.012,12.024,165.7
506,03/31/22 04:41:44 AM,3.600,7.200,143.2
507,03/31/22 04:46:44 AM,6.012,12.024,157.2
508,03/31/22 04:51:44 AM,3.600,7.200,155.8
509,03/31/22 04:56:44 AM,6.012,12.024,155.8
510,03/31/22 05:01:44 AM,7.200,12.024,157.2
511,03/31/22 05:06:44 AM,8.424,13.212,158.6
512,03/31/22 05:11:44 AM,9.612,13.212,164.3
513,03/31/22 05:16:44 AM,6.012,12.024,175.5
514,03/31/22 05:21:44 AM,6.012,10.836,164.3
515,03/31/22 05:26:44 AM,4.824,9.612,167.1
516,03/31/22 05:31:44 AM,10.836,15.624,155.8
517,03/31/22 05:36:44 AM,9.612,13.212,155.8
518,03/31/22 05:41:44 AM,12.024,14.436,155.8
519,03/31/22 05:46:44 AM,7.200,10.836,155.8
520,03/31/22 05:51:44 AM,9.612,14.436,155.8
521,03/31/22 05:56:44 AM,3.600,6.012,155.8
522,03/31/22 06:01:44 AM,7.200,12.024,160.0
523,03/31/22 06:06:44 AM,1.188,3.600,155.8
524,03/31/22 06:11:44 AM,1.188,4.824,190.9
525,03/31/22 06:16:44 AM,1.188,3.600,174.1
526,03/31/22 06:21:44 AM,3.600,6.012,154.4
527,03/31/22 06:26:44 AM,1.188,6.012,155.8
528,03/31/22 06:31:44 AM,7.200,10.836,140.4
529,03/31/22 06:36:44 AM,8.424,12.024,158.6
530,03/31/22 06:41:44 AM,7.200,10.836,172.7
531,03/31/22 06:46:44 AM,9.612,15.624,161.5
532,03/31/22 06:51:44 AM,4.824,7.200,155.8
533,03/31/22 06:56:44 AM,6.012,13.212,155.8
534,03/31/22 07:01:44 AM,8.424,13.212,155.8
535,03/31/22 07:06:44 AM,4.824,6.012,154.4
536,03/31/22 07:11:44 AM,3.600,6.012,155.8
537,03/31/22 07:16:44 AM,6.012,8.424,155.8
538,03/31/22 07:21:44 AM,7.200,9.612,155.8
539,03/31/22 07:26:44 AM,8.424,12.024,155.8
540,03/31/22 07:31:44 AM,7.200,13.212,160.0
541,03/31/22 07:36:44 AM,7.200,10.836,157.2
542,03/31/22 07:41:44 AM,10.836,13.212,160.0
543,03/31/22 07:46:44 AM,9.612,12.024,158.6
544,03/31/22 07:51:44 AM,10.836,14.436,155.8
545,03/31/22 07:56:44 AM,12.024,16.848,157.2
546,03/31/22 08:01:44 AM,4.824,8.424,157.2
547,03/31/22 08:06:44 AM,2.412,6.012,154.4
548,03/31/22 08:11:44 AM,0.000,0.000,154.4
549,03/31/22 08:16:44 AM,1.188,7.200,155.8
550,03/31/22 08:21:44 AM,3.600,6.012,155.8
551,03/31/22 08:26:44 AM,1.188,3.600,154.4
552,03/31/22 08:31:44 AM,0.000,0.000,154.4
553,03/31/22 08:36:44 AM,1.188,3.600,154.4
554,03/31/22 08:41:44 AM,1.188,2.412,154.4
555,03/31/22 08:46:44 AM,0.000,0.000,157.2
556,03/31/22 08:51:44 AM,0.000,0.000,161.5
557,03/31/22 08:56:44 AM,0.000,0.000,154.4
558,03/31/22 09:01:44 AM,0.000,0.000,160.0
559,03/31/22 09:06:44 AM,0.000,0.000,158.6
560,03/31/22 09:11:44 AM,2.412,4.824,155.8
561,03/31/22 09:16:44 AM,3.600,6.012,155.8
562,03/31/22 09:21:44 AM,1.188,2.412,154.4
563,03/31/22 09:26:44 AM,1.188,3.600,155.8
564,03/31/22 09:31:44 AM,0.000,0.000,157.2
565,03/31/22 09:36:44 AM,0.000,0.000,154.4
566,03/31/22 09:41:44 AM,0.000,0.000,154.4
567,03/31/22 09:46:44 AM,0.000,3.600,153.0
568,03/31/22 09:51:44 AM,1.188,3.600,154.4
569,03/31/22 09:56:44 AM,3.600,8.424,162.9
570,03/31/22 10:01:44 AM,6.012,9.612,164.3
571,03/31/22 10:06:44 AM,6.012,10.836,195.1
572,03/31/22 10:11:44 AM,6.012,12.024,161.5
573,03/31/22 10:16:44 AM,7.200,9.612,137.6
574,03/31/22 10:21:44 AM,4.824,8.424,113.7
575,03/31/22 10:26:44 AM,4.824,8.424,99.7
576,03/31/22 10:31:44 AM,4.824,8.424,153.0
577,03/31/22 10:36:44 AM,7.200,10.836,161.5
578,03/31/22 10:41:44 AM,8.424,12.024,164.3
579,03/31/22 10:46:44 AM,7.200,15.624,181.1
580,03/31/22 10:51:44 AM,7.200,10.836,154.4
581,03/31/22 10:56:44 AM,8.424,15.624,182.5
582,03/31/22 11:01:44 AM,6.012,12.024,146.0
583,03/31/22 11:06:44 AM,6.012,10.836,209.2
584,03/31/22 11:11:44 AM,7.200,14.436,151.6
585,03/31/22 11:16:44 AM,9.612,15.624,151.6
586,03/31/22 11:21:44 AM,10.836,15.624,161.5
587,03/31/22 11:26:44 AM,8.424,14.436,147.4
588,03/31/22 11:31:44 AM,10.836,15.624,168.5
589,03/31/22 11:36:44 AM,7.200,14.436,141.8
590,03/31/22 11:41:44 AM,9.612,15.624,157.2
591,03/31/22 11:46:44 AM,12.024,15.624,158.6
592,03/31/22 11:51:44 AM,8.424,15.624,165.7
593,03/31/22 11:56:44 AM,9.612,15.624,164.3
594,03/31/22 12:01:44 PM,8.424,14.436,146.0
595,03/31/22 12:06:44 PM,12.024,20.448,164.3
596,03/31/22 12:11:44 PM,8.424,16.848,157.2
597,03/31/22 12:16:44 PM,9.612,15.624,141.8
598,03/31/22 12:21:44 PM,10.836,19.224,158.6
599,03/31/22 12:26:44 PM,9.612,16.848,169.9
600,03/31/22 12:31:44 PM,6.012,14.436,154.4
601,03/31/22 12:36:44 PM,6.012,16.848,154.4
602,03/31/22 12:41:44 PM,3.600,10.836,178.3
603,03/31/22 12:46:44 PM,8.424,19.224,151.6
604,03/31/22 12:51:44 PM,9.612,20.448,165.7
605,03/31/22 12:56:44 PM,10.836,24.048,162.9
606,03/31/22 01:01:44 PM,6.012,15.624,153.0
607,03/31/22 01:06:44 PM,8.424,16.848,183.9
608,03/31/22 01:11:44 PM,9.612,14.436,186.7
609,03/31/22 01:16:44 PM,4.824,10.836,175.5
610,03/31/22 01:21:44 PM,12.024,20.448,148.8
611,03/31/22 01:26:44 PM,10.836,18.036,157.2
612,03/31/22 01:31:44 PM,7.200,15.624,172.7
613,03/31/22 01:36:44 PM,8.424,19.224,160.0
614,03/31/22 01:41:44 PM,12.024,20.448,151.6
615,03/31/22 01:46:44 PM,13.212,27.648,160.0
616,03/31/22 01:51:44 PM,13.212,28.872,158.6
617,03/31/22 01:56:44 PM,12.024,20.448,158.6
618,03/31/22 02:01:44 PM,12.024,25.236,151.6
619,03/31/22 02:06:44 PM,10.836,20.448,162.9
620,03/31/22 02:11:44 PM,15.624,40.860,167.1
621,03/31/22 02:16:44 PM,12.024,20.448,165.7
622,03/31/22 02:21:44 PM,7.200,21.636,169.9
623,03/31/22 02:26:44 PM,8.424,16.848,151.6
624,03/31/22 02:31:44 PM,7.200,13.212,150.2
625,03/31/22 02:36:44 PM,9.612,30.060,158.6
626,03/31/22 02:41:44 PM,14.436,28.872,150.2
627,03/31/22 02:46:44 PM,15.624,27.648,150.2
628,03/31/22 02:51:44 PM,15.624,44.496,155.8
629,03/31/22 02:56:44 PM,12.024,26.460,153.0
630,03/31/22 03:01:44 PM,18.036,33.660,153.0
631,03/31/22 03:06:44 PM,22.860,36.072,155.8
632,03/31/22 03:11:44 PM,19.224,36.072,155.8
633,03/31/22 03:16:44 PM,19.224,34.848,158.6
634,03/31/22 03:21:44 PM,28.872,37.260,154.4
635,03/31/22 03:26:44 PM,30.060,40.860,154.4
636,03/31/22 03:31:44 PM,22.860,36.072,154.4
637,03/31/22 03:36:44 PM,21.636,32.472,154.4
638,03/31/22 03:41:44 PM,24.048,33.660,154.4
639,03/31/22 03:46:44 PM,31.248,42.084,154.4
640,03/31/22 03:51:44 PM,21.636,37.260,154.4
641,03/31/22 03:56:44 PM,21.636,39.672,155.8
642,03/31/22 04:01:44 PM,22.860,36.072,154.4
643,03/31/22 04:06:44 PM,25.236,43.272,154.4
644,03/31/22 04:11:44 PM,28.872,46.872,154.4
645,03/31/22 04:16:44 PM,32.472,45.684,155.8
646,03/31/22 04:21:44 PM,32.472,48.096,155.8
647,03/31/22 04:26:44 PM,21.636,38.484,155.8
648,03/31/22 04:31:44 PM,34.848,46.872,154.4
649,03/31/22 04:36:44 PM,28.872,38.484,155.8
650,03/31/22 04:41:44 PM,28.872,44.496,157.2
651,03/31/22 04:46:44 PM,31.248,44.496,155.8
652,03/31/22 04:51:44 PM,26.460,38.484,157.2
653,03/31/22 04:56:44 PM,19.224,38.484,157.2
654,03/31/22 05:01:44 PM,30.060,45.684,155.8
655,03/31/22 05:06:44 PM,28.872,37.260,155.8
656,03/31/22 05:11:44 PM,25.236,39.672,155.8
657,03/31/22 05:16:44 PM,32.472,46.872,154.4
658,03/31/22 05:21:44 PM,33.660,40.860,154.4
659,03/31/22 05:26:44 PM,30.060,42.084,155.8
660,03/31/22 05:31:44 PM,31.248,46.872,155.8
661,03/31/22 05:36:44 PM,24.048,38.484,158.6
662,03/31/22 05:41:44 PM,25.236,43.272,155.8
663,03/31/22 05:46:44 PM,32.472,42.084,154.4
664,03/31/22 05:51:44 PM,26.460,39.672,155.8
665,03/31/22 05:56:44 PM,31.248,38.484,154.4
666,03/31/22 06:01:44 PM,32.472,40.860,154.4
667,03/31/22 06:06:44 PM,27.648,38.484,154.4
668,03/31/22 06:11:44 PM,33.660,40.860,154.4
669,03/31/22 06:16:44 PM,27.648,36.072,155.8
670,03/31/22 06:21:44 PM,28.872,38.484,154.4
671,03/31/22 06:26:44 PM,27.648,39.672,154.4
672,03/31/22 06:31:44 PM,26.460,37.260,154.4
673,03/31/22 06:36:44 PM,24.048,33.660,157.2
674,03/31/22 06:41:44 PM,18.036,26.460,157.2
675,03/31/22 06:46:44 PM,21.636,39.672,155.8
676,03/31/22 06:51:44 PM,24.048,37.260,155.8
677,03/31/22 06:56:44 PM,26.460,32.472,154.4
678,03/31/22 07:01:44 PM,21.636,28.872,154.4
679,03/31/22 07:06:44 PM,21.636,31.248,154.4
680,03/31/22 07:11:44 PM,26.460,32.472,154.4
681,03/31/22 07:16:44 PM,26.460,32.472,154.4
682,03/31/22 07:21:44 PM,24.048,32.472,154.4
683,03/31/22 07:26:44 PM,26.460,32.472,154.4
684,03/31/22 07:31:44 PM,30.060,36.072,154.4
685,03/31/22 07:36:44 PM,30.060,37.260,154.4
686,03/31/22 07:41:44 PM,26.460,33.660,154.4
687,03/31/22 07:46:44 PM,26.460,33.660,154.4
688,03/31/22 07:51:44 PM,25.236,31.248,154.4
689,03/31/22 07:56:44 PM,26.460,34.848,155.8
690,03/31/22 08:01:44 PM,25.236,33.660,155.8
691,03/31/22 08:06:44 PM,21.636,30.060,155.8
692,03/31/22 08:11:44 PM,24.048,31.248,155.8
693,03/31/22 08:16:44 PM,26.460,32.472,154.4
694,03/31/22 08:21:44 PM,26.460,31.248,155.8
695,03/31/22 08:26:44 PM,22.860,31.248,155.8
696,03/31/22 08:31:44 PM,28.872,38.484,155.8
697,03/31/22 08:36:44 PM,24.048,32.472,155.8
698,03/31/22 08:41:44 PM,22.860,30.060,155.8
699,03/31/22 08:46:44 PM,24.048,34.848,154.4
700,03/31/22 08:51:44 PM,31.248,36.072,154.4
701,03/31/22 08:56:44 PM,32.472,39.672,154.4
702,03/31/22 09:01:44 PM,24.048,34.848,154.4
703,03/31/22 09:06:44 PM,20.448,30.060,155.8
704,03/31/22 09:11:44 PM,15.624,20.448,154.4
705,03/31/22 09:16:44 PM,15.624,18.036,155.8
706,03/31/22 09:21:44 PM,21.636,30.060,154.4
707,03/31/22 09:26:44 PM,24.048,30.060,154.4
708,03/31/22 09:31:44 PM,22.860,32.472,155.8
709,03/31/22 09:36:44 PM,22.860,28.872,155.8
710,03/31/22 09:41:44 PM,26.460,31.248,155.8
711,03/31/22 09:46:44 PM,22.860,26.460,154.4
712,03/31/22 09:51:44 PM,18.036,24.048,155.8
713,03/31/22 09:56:44 PM,21.636,30.060,154.4
714,03/31/22 10:01:44 PM,19.224,25.236,155.8
715,03/31/22 10:06:44 PM,20.448,24.048,154.4
716,03/31/22 10:11:44 PM,20.448,26.460,155.8
717,03/31/22 10:16:44 PM,16.848,21.636,155.8
718,03/31/22 10:21:44 PM,15.624,26.460,154.4
719,03/31/22 10:26:44 PM,22.860,27.648,155.8
720,03/31/22 10:31:44 PM,16.848,20.448,155.8
721,03/31/22 10:36:44 PM,21.636,33.660,157.2
722,03/31/22 10:41:44 PM,27.648,36.072,157.2
723,03/31/22 10:46:44 PM,27.648,33.660,157.2
724,03/31/22 10:51:44 PM,27.648,36.072,157.2
725,03/31/22 10:56:44 PM,27.648,31.248,161.5
726,03/31/22 11:01:44 PM,22.860,26.460,157.2
727,03/31/22 11:06:44 PM,18.036,22.860,157.2
728,03/31/22 11:11:44 PM,20.448,22.860,157.2
729,03/31/22 11:16:44 PM,22.860,28.872,160.0
730,03/31/22 11:21:44 PM,21.636,26.460,160.0
731,03/31/22 11:26:44 PM,22.860,26.460,160.0
732,03/31/22 11:31:44 PM,25.236,32.472,164.3
733,03/31/22 11:36:44 PM,21.636,26.460,157.2
734,03/31/22 11:41:44 PM,21.636,24.048,158.6
735,03/31/22 11:46:44 PM,21.636,25.236,158.6
736,03/31/22 11:51:44 PM,20.448,22.860,158.6
737,03/31/22 11:56:44 PM,18.036,24.048,160.0
738,04/01/22 12:01:44 AM,19.224,21.636,158.6
739,04/01/22 12:06:44 AM,15.624,18.036,160.0
740,04/01/22 12:11:44 AM,15.624,18.036,157.2
741,04/01/22 12:16:44 AM,13.212,18.036,162.9
742,04/01/22 12:21:44 AM,16.848,20.448,158.6
743,04/01/22 12:26:44 AM,19.224,21.636,160.0
744,04/01/22 12:31:44 AM,18.036,20.448,157.2
745,04/01/22 12:36:44 AM,18.036,22.860,158.6
746,04/01/22 12:41:44 AM,20.448,25.236,157.2
747,04/01/22 12:46:44 AM,15.624,19.224,160.0
748,04/01/22 12:51:44 AM,18.036,21.636,160.0
749,04/01/22 12:56:44 AM,18.036,22.860,160.0
750,04/01/22 01:01:44 AM,19.224,22.860,157.2
751,04/01/22 01:06:44 AM,19.224,22.860,160.0
752,04/01/22 01:11:44 AM,16.848,21.636,161.5
753,04/01/22 01:16:44 AM,18.036,24.048,158.6
754,04/01/22 01:21:44 AM,13.212,20.448,157.2
755,04/01/22 01:26:44 AM,9.612,12.024,157.2
756,04/01/22 01:31:44 AM,10.836,14.436,155.8
757,04/01/22 01:36:44 AM,8.424,13.212,155.8
758,04/01/22 01:41:44 AM,12.024,16.848,158.6
759,04/01/22 01:46:44 AM,13.212,15.624,160.0
760,04/01/22 01:51:44 AM,12.024,15.624,157.2
761,04/01/22 01:56:44 AM,15.624,22.860,158.6
762,04/01/22 02:01:44 AM,14.436,18.036,158.6
763,04/01/22 02:06:44 AM,12.024,16.848,157.2
764,04/01/22 02:11:44 AM,12.024,18.036,155.8
765,04/01/22 02:16:44 AM,12.024,16.848,157.2
766,04/01/22 02:21:44 AM,13.212,16.848,155.8
767,04/01/22 02:26:44 AM,8.424,14.436,155.8
768,04/01/22 02:31:44 AM,0.000,2.412,154.4
769,04/01/22 02:36:44 AM,2.412,4.824,154.4
770,04/01/22 02:41:44 AM,6.012,8.424,154.4
771,04/01/22 02:46:44 AM,6.012,8.424,154.4
772,04/01/22 02:51:44 AM,8.424,10.836,154.4
773,04/01/22 02:56:44 AM,10.836,14.436,155.8
774,04/01/22 03:01:44 AM,4.824,8.424,155.8
775,04/01/22 03:06:44 AM,3.600,8.424,157.2
776,04/01/22 03:11:44 AM,4.824,7.200,154.4
777,04/01/22 03:16:44 AM,3.600,4.824,154.4
778,04/01/22 03:21:44 AM,1.188,3.600,154.4
779,04/01/22 03:26:44 AM,3.600,6.012,161.5
780,04/01/22 03:31:44 AM,2.412,4.824,154.4
781,04/01/22 03:36:44 AM,1.188,4.824,154.4
782,04/01/22 03:41:44 AM,0.000,1.188,154.4
783,04/01/22 03:46:44 AM,2.412,4.824,154.4
784,04/01/22 03:51:44 AM,2.412,4.824,157.2
785,04/01/22 03:56:44 AM,2.412,3.600,154.4
786,04/01/22 04:01:44 AM,0.000,0.000,155.8
787,04/01/22 04:06:44 AM,0.000,3.600,160.0
788,04/01/22 04:11:44 AM,4.824,6.012,154.4
789,04/01/22 04:16:44 AM,3.600,6.012,157.2
790,04/01/22 04:21:44 AM,3.600,7.200,157.2
791,04/01/22 04:26:44 AM,1.188,2.412,155.8
792,04/01/22 04:31:44 AM,0.000,2.412,154.4
793,04/01/22 04:36:44 AM,0.000,1.188,155.8
794,04/01/22 04:41:44 AM,1.188,2.412,154.4
795,04/01/22 04:46:44 AM,1.188,4.824,154.4
796,04/01/22 04:51:44 AM,7.200,8.424,161.5
797,04/01/22 04:56:44 AM,7.200,8.424,157.2
798,04/01/22 05:01:44 AM,6.012,8.424,157.2
799,04/01/22 05:06:44 AM,6.012,7.200,158.6
800,04/01/22 05:11:44 AM,4.824,6.012,155.8
801,04/01/22 05:16:44 AM,2.412,4.824,157.2
802,04/01/22 05:21:44 AM,1.188,4.824,157.2
803,04/01/22 05:26:44 AM,2.412,4.824,154.4
804,04/01/22 05:31:44 AM,2.412,4.824,160.0
805,04/01/22 05:36:44 AM,2.412,3.600,154.4
806,04/01/22 05:41:44 AM,4.824,8.424,164.3
807,04/01/22 05:46:44 AM,4.824,7.200,158.6
808,04/01/22 05:51:44 AM,7.200,10.836,155.8
809,04/01/22 05:56:44 AM,4.824,9.612,158.6
810,04/01/22 06:01:44 AM,1.188,3.600,154.4
811,04/01/22 06:06:44 AM,1.188,3.600,154.4
812,04/01/22 06:11:44 AM,0.000,2.412,154.4
813,04/01/22 06:16:44 AM,1.188,3.600,154.4
814,04/01/22 06:21:44 AM,2.412,3.600,154.4
815,04/01/22 06:26:44 AM,1.188,2.412,155.8
816,04/01/22 06:31:44 AM,0.000,2.412,154.4
817,04/01/22 06:36:44 AM,3.600,4.824,155.8
818,04/01/22 06:41:44 AM,3.600,6.012,155.8
819,04/01/22 06:46:44 AM,4.824,6.012,155.8
820,04/01/22 06:51:44 AM,6.012,9.612,157.2
821,04/01/22 06:56:44 AM,8.424,10.836,155.8
822,04/01/22 07:01:44 AM,7.200,9.612,157.2
823,04/01/22 07:06:44 AM,8.424,10.836,155.8
824,04/01/22 07:11:44 AM,7.200,9.612,154.4
825,04/01/22 07:16:44 AM,7.200,9.612,157.2
826,04/01/22 07:21:44 AM,7.200,9.612,155.8
827,04/01/22 07:26:44 AM,3.600,7.200,157.2
828,04/01/22 07:31:44 AM,2.412,4.824,157.2
829,04/01/22 07:36:44 AM,0.000,0.000,154.4
830,04/01/22 07:41:44 AM,1.188,2.412,154.4
831,04/01/22 07:46:44 AM,0.000,2.412,161.5
832,04/01/22 07:51:44 AM,0.000,0.000,169.9
833,04/01/22 07:56:44 AM,1.188,4.824,161.5
834,04/01/22 08:01:44 AM,3.600,4.824,158.6
835,04/01/22 08:06:44 AM,0.000,2.412,155.8
836,04/01/22 08:11:44 AM,1.188,3.600,155.8
837,04/01/22 08:16:44 AM,1.188,2.412,158.6
838,04/01/22 08:21:44 AM,0.000,0.000,158.6
839,04/01/22 08:26:44 AM,0.000,0.000,155.8
840,04/01/22 08:31:44 AM,0.000,0.000,158.6
841,04/01/22 08:36:44 AM,0.000,0.000,155.8
842,04/01/22 08:41:44 AM,0.000,1.188,158.6
843,04/01/22 08:46:44 AM,0.000,0.000,155.8
844,04/01/22 08:51:44 AM,0.000,0.000,157.2
845,04/01/22 08:56:44 AM,0.000,0.000,154.4
846,04/01/22 09:01:44 AM,0.000,0.000,154.4
847,04/01/22 09:06:44 AM,0.000,0.000,154.4
848,04/01/22 09:11:44 AM,1.188,2.412,157.2
849,04/01/22 09:16:44 AM,0.000,2.412,161.5
850,04/01/22 09:21:44 AM,1.188,3.600,165.7
851,04/01/22 09:26:44 AM,0.000,1.188,154.4
852,04/01/22 09:31:44 AM,0.000,3.600,160.0
853,04/01/22 09:36:44 AM,1.188,4.824,157.2
854,04/01/22 09:41:44 AM,1.188,3.600,158.6
855,04/01/22 09:46:44 AM,1.188,3.600,157.2
856,04/01/22 09:51:44 AM,2.412,4.824,160.0
857,04/01/22 09:56:44 AM,1.188,4.824,154.4
858,04/01/22 10:01:44 AM,2.412,6.012,154.4
859,04/01/22 10:06:44 AM,3.600,7.200,153.0
860,04/01/22 10:11:44 AM,2.412,6.012,153.0
861,04/01/22 10:16:44 AM,1.188,3.600,154.4
862,04/01/22 10:21:44 AM,3.600,7.200,151.6
863,04/01/22 10:26:44 AM,2.412,7.200,140.4
864,04/01/22 10:31:44 AM,3.600,7.200,148.8
865,04/01/22 10:36:44 AM,2.412,6.012,148.8
866,04/01/22 10:41:44 AM,3.600,7.200,148.8
867,04/01/22 10:46:44 AM,3.600,8.424,160.0
868,04/01/22 10:51:44 AM,2.412,6.012,244.3
869,04/01/22 10:56:44 AM,2.412,9.612,310.3
870,04/01/22 11:01:44 AM,4.824,9.612,234.5
871,04/01/22 11:06:44 AM,4.824,13.212,188.1
872,04/01/22 11:11:44 AM,6.012,15.624,154.4
873,04/01/22 11:16:44 AM,4.824,13.212,153.0
874,04/01/22 11:21:44 AM,4.824,12.024,140.4
875,04/01/22 11:26:44 AM,4.824,9.612,143.2
876,04/01/22 11:31:44 AM,7.200,16.848,165.7
877,04/01/22 11:36:44 AM,7.200,14.436,202.2
878,04/01/22 11:41:44 AM,10.836,16.848,181.1
879,04/01/22 11:46:44 AM,9.612,14.436,151.6
880,04/01/22 11:51:44 AM,8.424,15.624,158.6
881,04/01/22 11:56:44 AM,12.024,19.224,171.3
882,04/01/22 12:01:44 PM,8.424,16.848,185.3
883,04/01/22 12:06:44 PM,13.212,18.036,172.7
884,04/01/22 12:11:44 PM,12.024,18.036,175.5
885,04/01/22 12:16:44 PM,13.212,18.036,157.2
886,04/01/22 12:21:44 PM,7.200,14.436,178.3
887,04/01/22 12:26:44 PM,9.612,18.036,161.5
888,04/01/22 12:31:44 PM,9.612,18.036,169.9
889,04/01/22 12:36:44 PM,9.612,19.224,164.3
890,04/01/22 12:41:44 PM,12.024,20.448,157.2
891,04/01/22 12:46:44 PM,10.836,20.448,179.7
892,04/01/22 12:51:44 PM,10.836,20.448,168.5
893,04/01/22 12:56:44 PM,10.836,19.224,154.4
894,04/01/22 01:01:44 PM,6.012,13.212,158.6
895,04/01/22 01:06:44 PM,12.024,21.636,157.2
896,04/01/22 01:11:44 PM,8.424,18.036,148.8
897,04/01/22 01:16:44 PM,10.836,15.624,154.4
898,04/01/22 01:21:44 PM,10.836,25.236,155.8
899,04/01/22 01:26:44 PM,10.836,19.224,148.8
900,04/01/22 01:31:44 PM,13.212,19.224,150.2
901,04/01/22 01:36:44 PM,10.836,24.048,148.8
902,04/01/22 01:41:44 PM,10.836,19.224,151.6
903,04/01/22 01:46:44 PM,10.836,20.448,157.2
904,04/01/22 01:51:44 PM,10.836,19.224,161.5
905,04/01/22 01:56:44 PM,10.836,19.224,167.1
906,04/01/22 02:01:44 PM,12.024,22.860,167.1
907,04/01/22 02:06:44 PM,12.024,25.236,147.4
908,04/01/22 02:11:44 PM,9.612,20.448,148.8
909,04/01/22 02:16:44 PM,13.212,19.224,165.7
910,04/01/22 02:21:44 PM,9.612,24.048,157.2
911,04/01/22 02:26:44 PM,8.424,22.860,154.4
912,04/01/22 02:31:44 PM,15.624,27.648,153.0
913,04/01/22 02:36:44 PM,14.436,25.236,164.3
914,04/01/22 02:41:44 PM,15.624,25.236,157.2
915,04/01/22 02:46:44 PM,13.212,24.048,148.8
916,04/01/22 02:51:44 PM,16.848,27.648,165.7
917,04/01/22 02:56:44 PM,15.624,31.248,164.3
918,04/01/22 03:01:44 PM,18.036,30.060,168.5
919,04/01/22 03:06:44 PM,20.448,26.460,169.9
920,04/01/22 03:11:44 PM,18.036,25.236,168.5
921,04/01/22 03:16:44 PM,15.624,25.236,167.1
922,04/01/22 03:21:44 PM,18.036,28.872,164.3
923,04/01/22 03:26:44 PM,22.860,32.472,169.9
924,04/01/22 03:31:44 PM,19.224,27.648,169.9
925,04/01/22 03:36:44 PM,18.036,25.236,169.9
926,04/01/22 03:41:44 PM,10.836,26.460,169.9
927,04/01/22 03:46:44 PM,16.848,28.872,155.8
928,04/01/22 03:51:44 PM,12.024,24.048,167.1
929,04/01/22 03:56:44 PM,3.600,15.624,155.8
930,04/01/22 04:01:44 PM,4.824,9.612,150.2
931,04/01/22 04:06:44 PM,7.200,18.036,153.0
932,04/01/22 04:11:44 PM,19.224,34.848,153.0
933,04/01/22 04:16:44 PM,19.224,32.472,153.0
934,04/01/22 04:21:44 PM,26.460,37.260,154.4
935,04/01/22 04:26:44 PM,27.648,38.484,154.4
936,04/01/22 04:31:44 PM,24.048,42.084,154.4
937,04/01/22 04:36:44 PM,27.648,46.872,154.4
938,04/01/22 04:41:44 PM,21.636,39.672,157.2
939,04/01/22 04:46:44 PM,33.660,48.096,157.2
940,04/01/22 04:51:44 PM,33.660,48.096,160.0
941,04/01/22 04:56:44 PM,36.072,51.696,158.6
942,04/01/22 05:01:44 PM,33.660,61.308,157.2
943,04/01/22 05:06:44 PM,32.472,46.872,157.2
944,04/01/22 05:11:44 PM,37.260,52.884,157.2
945,04/01/22 05:16:44 PM,37.260,49.284,160.0
946,04/01/22 05:21:44 PM,36.072,52.884,158.6
