"Título de trazado: E2"
"N.º","Fecha Tiempo, GMT-03:00","Velocidad del viento, km/hr (LGR S/N: 20682654, SEN S/N: 20679482, LBL: Km/hr)","Velocidad de Ráfagas, km/hr (LGR S/N: 20682654, SEN S/N: 20679482, LBL: Km/hr)","Dirección del viento, ø (LGR S/N: 20682654, SEN S/N: 20679482, LBL: N/S)"
1869,03/24/22 04:28:48 AM,8.424,10.836,155.8
1870,03/24/22 04:33:48 AM,13.212,15.624,157.2
1871,03/24/22 04:38:48 AM,12.024,15.624,155.8
1872,03/24/22 04:43:48 AM,9.612,12.024,157.2
1873,03/24/22 04:48:48 AM,8.424,12.024,157.2
1874,03/24/22 04:53:48 AM,7.200,10.836,155.8
1875,03/24/22 04:58:48 AM,10.836,13.212,155.8
1876,03/24/22 05:03:48 AM,9.612,13.212,157.2
1877,03/24/22 05:08:48 AM,6.012,10.836,158.6
1878,03/24/22 05:13:48 AM,2.412,7.200,209.2
1879,03/24/22 05:18:48 AM,1.188,3.600,174.1
1880,03/24/22 05:23:48 AM,1.188,3.600,210.6
1881,03/24/22 05:28:48 AM,0.000,1.188,261.1
1882,03/24/22 05:33:48 AM,1.188,3.600,265.3
1883,03/24/22 05:38:48 AM,2.412,8.424,192.3
1884,03/24/22 05:43:48 AM,2.412,4.824,154.4
1885,03/24/22 05:48:48 AM,2.412,4.824,137.6
1886,03/24/22 05:53:48 AM,3.600,7.200,154.4
1887,03/24/22 05:58:48 AM,3.600,6.012,154.4
1888,03/24/22 06:03:48 AM,2.412,8.424,154.4
1889,03/24/22 06:08:48 AM,1.188,6.012,150.2
1890,03/24/22 06:13:48 AM,2.412,8.424,151.6
1891,03/24/22 06:18:48 AM,3.600,6.012,154.4
1892,03/24/22 06:23:48 AM,3.600,6.012,154.4
1893,03/24/22 06:28:48 AM,4.824,7.200,154.4
1894,03/24/22 06:33:48 AM,2.412,4.824,150.2
1895,03/24/22 06:38:48 AM,2.412,4.824,154.4
1896,03/24/22 06:43:48 AM,1.188,4.824,154.4
1897,03/24/22 06:48:48 AM,0.000,2.412,154.4
1898,03/24/22 06:53:48 AM,3.600,6.012,154.4
1899,03/24/22 06:58:48 AM,1.188,4.824,150.2
1900,03/24/22 07:03:48 AM,2.412,4.824,124.9
1901,03/24/22 07:08:48 AM,3.600,6.012,84.2
1902,03/24/22 07:13:48 AM,4.824,6.012,146.0
1903,03/24/22 07:18:48 AM,6.012,7.200,150.2
1904,03/24/22 07:23:48 AM,6.012,8.424,137.6
1905,03/24/22 07:28:48 AM,3.600,6.012,153.0
1906,03/24/22 07:33:48 AM,4.824,8.424,147.4
1907,03/24/22 07:38:48 AM,3.600,7.200,148.8
1908,03/24/22 07:43:48 AM,3.600,6.012,127.8
1909,03/24/22 07:48:48 AM,4.824,7.200,115.1
1910,03/24/22 07:53:48 AM,7.200,9.612,154.4
1911,03/24/22 07:58:48 AM,4.824,8.424,155.8
1912,03/24/22 08:03:48 AM,0.000,1.188,154.4
1913,03/24/22 08:08:48 AM,3.600,6.012,154.4
1914,03/24/22 08:13:48 AM,0.000,3.600,154.4
1915,03/24/22 08:18:48 AM,1.188,3.600,154.4
1916,03/24/22 08:23:48 AM,3.600,7.200,154.4
1917,03/24/22 08:28:48 AM,2.412,6.012,155.8
1918,03/24/22 08:33:48 AM,0.000,0.000,154.4
1919,03/24/22 08:38:48 AM,1.188,4.824,154.4
1920,03/24/22 08:43:48 AM,4.824,6.012,154.4
1921,03/24/22 08:48:48 AM,4.824,6.012,154.4
1922,03/24/22 08:53:48 AM,2.412,7.200,154.4
1923,03/24/22 08:58:48 AM,0.000,2.412,154.4
1924,03/24/22 09:03:48 AM,1.188,2.412,154.4
1925,03/24/22 09:08:48 AM,1.188,3.600,154.4
1926,03/24/22 09:13:48 AM,2.412,10.836,168.5
1927,03/24/22 09:18:48 AM,10.836,15.624,178.3
1928,03/24/22 09:23:48 AM,12.024,15.624,171.3
1929,03/24/22 09:28:48 AM,14.436,18.036,176.9
1930,03/24/22 09:33:48 AM,14.436,16.848,172.7
1931,03/24/22 09:38:48 AM,13.212,16.848,167.1
1932,03/24/22 09:43:48 AM,12.024,15.624,181.1
1933,03/24/22 09:48:48 AM,9.612,19.224,186.7
1934,03/24/22 09:53:48 AM,2.412,6.012,175.5
1935,03/24/22 09:58:48 AM,8.424,16.848,255.5
1936,03/24/22 10:03:48 AM,9.612,14.436,160.0
1937,03/24/22 10:08:48 AM,8.424,12.024,169.9
1938,03/24/22 10:13:48 AM,7.200,13.212,214.8
1939,03/24/22 10:18:48 AM,6.012,10.836,195.1
1940,03/24/22 10:23:48 AM,3.600,6.012,168.5
1941,03/24/22 10:28:48 AM,4.824,9.612,221.8
1942,03/24/22 10:33:48 AM,7.200,13.212,154.4
1943,03/24/22 10:38:48 AM,3.600,9.612,154.4
1944,03/24/22 10:43:48 AM,10.836,15.624,161.5
1945,03/24/22 10:48:48 AM,8.424,16.848,139.0
1946,03/24/22 10:53:48 AM,10.836,19.224,157.2
1947,03/24/22 10:58:48 AM,8.424,13.212,154.4
1948,03/24/22 11:03:48 AM,9.612,18.036,174.1
1949,03/24/22 11:08:48 AM,13.212,19.224,174.1
1950,03/24/22 11:13:48 AM,9.612,18.036,144.6
1951,03/24/22 11:18:48 AM,9.612,16.848,151.6
1952,03/24/22 11:23:48 AM,10.836,16.848,154.4
1953,03/24/22 11:28:48 AM,9.612,16.848,160.0
1954,03/24/22 11:33:48 AM,12.024,20.448,172.7
1955,03/24/22 11:38:48 AM,12.024,21.636,154.4
1956,03/24/22 11:43:48 AM,12.024,20.448,174.1
1957,03/24/22 11:48:48 AM,10.836,15.624,172.7
1958,03/24/22 11:53:48 AM,12.024,18.036,153.0
1959,03/24/22 11:58:48 AM,8.424,15.624,169.9
1960,03/24/22 12:03:48 PM,10.836,21.636,151.6
1961,03/24/22 12:08:48 PM,10.836,16.848,151.6
1962,03/24/22 12:13:48 PM,7.200,12.024,151.6
1963,03/24/22 12:18:48 PM,8.424,14.436,161.5
1964,03/24/22 12:23:48 PM,12.024,21.636,155.8
1965,03/24/22 12:28:48 PM,12.024,20.448,148.8
1966,03/24/22 12:33:48 PM,8.424,13.212,157.2
1967,03/24/22 12:38:48 PM,14.436,20.448,174.1
1968,03/24/22 12:43:48 PM,12.024,20.448,168.5
1969,03/24/22 12:48:48 PM,10.836,20.448,167.1
1970,03/24/22 12:53:48 PM,8.424,19.224,154.4
1971,03/24/22 12:58:48 PM,12.024,19.224,157.2
1972,03/24/22 01:03:48 PM,9.612,20.448,153.0
1973,03/24/22 01:08:48 PM,8.424,16.848,172.7
1974,03/24/22 01:13:48 PM,10.836,24.048,168.5
1975,03/24/22 01:18:48 PM,9.612,16.848,167.1
1976,03/24/22 01:23:48 PM,8.424,16.848,167.1
1977,03/24/22 01:28:48 PM,8.424,16.848,161.5
1978,03/24/22 01:33:48 PM,9.612,22.860,153.0
1979,03/24/22 01:38:48 PM,10.836,19.224,157.2
1980,03/24/22 01:43:48 PM,12.024,22.860,151.6
1981,03/24/22 01:48:48 PM,9.612,19.224,160.0
1982,03/24/22 01:53:48 PM,12.024,25.236,157.2
1983,03/24/22 01:58:48 PM,10.836,21.636,157.2
1984,03/24/22 02:03:48 PM,12.024,20.448,151.6
1985,03/24/22 02:08:48 PM,12.024,19.224,162.9
1986,03/24/22 02:13:48 PM,12.024,22.860,148.8
1987,03/24/22 02:18:48 PM,13.212,19.224,151.6
1988,03/24/22 02:23:48 PM,12.024,20.448,150.2
1989,03/24/22 02:28:48 PM,15.624,22.860,165.7
1990,03/24/22 02:33:48 PM,12.024,19.224,154.4
1991,03/24/22 02:38:48 PM,14.436,22.860,157.2
1992,03/24/22 02:43:48 PM,10.836,20.448,157.2
1993,03/24/22 02:48:48 PM,15.624,27.648,158.6
1994,03/24/22 02:53:48 PM,12.024,21.636,148.8
1995,03/24/22 02:58:48 PM,12.024,21.636,151.6
1996,03/24/22 03:03:48 PM,15.624,26.460,150.2
1997,03/24/22 03:08:48 PM,8.424,22.860,148.8
1998,03/24/22 03:13:48 PM,4.824,15.624,150.2
1999,03/24/22 03:18:48 PM,14.436,25.236,150.2
2000,03/24/22 03:23:48 PM,15.624,26.460,162.9
2001,03/24/22 03:28:48 PM,14.436,22.860,162.9
2002,03/24/22 03:33:48 PM,13.212,24.048,158.6
2003,03/24/22 03:38:48 PM,9.612,19.224,164.3
2004,03/24/22 03:43:48 PM,10.836,16.848,155.8
2005,03/24/22 03:48:48 PM,13.212,21.636,154.4
2006,03/24/22 03:53:48 PM,9.612,25.236,157.2
2007,03/24/22 03:58:48 PM,15.624,22.860,164.3
2008,03/24/22 04:03:48 PM,7.200,16.848,162.9
2009,03/24/22 04:08:48 PM,10.836,15.624,161.5
2010,03/24/22 04:13:48 PM,14.436,27.648,164.3
2011,03/24/22 04:18:48 PM,14.436,24.048,167.1
2012,03/24/22 04:23:48 PM,14.436,26.460,160.0
2013,03/24/22 04:28:48 PM,14.436,22.860,150.2
2014,03/24/22 04:33:48 PM,9.612,20.448,150.2
2015,03/24/22 04:38:48 PM,9.612,19.224,151.6
2016,03/24/22 04:43:48 PM,12.024,22.860,151.6
2017,03/24/22 04:48:48 PM,12.024,19.224,151.6
2018,03/24/22 04:53:48 PM,8.424,18.036,151.6
2019,03/24/22 04:58:48 PM,7.200,16.848,153.0
2020,03/24/22 05:03:48 PM,4.824,10.836,154.4
2021,03/24/22 05:08:48 PM,6.012,15.624,150.2
2022,03/24/22 05:13:48 PM,6.012,14.436,160.0
2023,03/24/22 05:18:48 PM,9.612,31.248,164.3
2024,03/24/22 05:23:48 PM,31.248,39.672,153.0
2025,03/24/22 05:28:48 PM,25.236,38.484,154.4
2026,03/24/22 05:33:48 PM,32.472,43.272,154.4
2027,03/24/22 05:38:48 PM,33.660,46.872,154.4
2028,03/24/22 05:43:48 PM,27.648,39.672,154.4
2029,03/24/22 05:48:48 PM,26.460,42.084,154.4
2030,03/24/22 05:53:48 PM,25.236,38.484,154.4
2031,03/24/22 05:58:48 PM,28.872,43.272,154.4
2032,03/24/22 06:03:48 PM,31.248,42.084,154.4
2033,03/24/22 06:08:48 PM,27.648,38.484,154.4
2034,03/24/22 06:13:48 PM,30.060,39.672,154.4
2035,03/24/22 06:18:48 PM,27.648,33.660,154.4
2036,03/24/22 06:23:48 PM,32.472,43.272,154.4
2037,03/24/22 06:28:48 PM,30.060,39.672,154.4
2038,03/24/22 06:33:48 PM,31.248,44.496,154.4
2039,03/24/22 06:38:48 PM,28.872,34.848,155.8
2040,03/24/22 06:43:48 PM,28.872,42.084,154.4
2041,03/24/22 06:48:48 PM,28.872,37.260,155.8
2042,03/24/22 06:53:48 PM,28.872,37.260,154.4
2043,03/24/22 06:58:48 PM,31.248,37.260,154.4
2044,03/24/22 07:03:48 PM,32.472,42.084,154.4
2045,03/24/22 07:08:48 PM,34.848,43.272,154.4
2046,03/24/22 07:13:48 PM,31.248,40.860,155.8
2047,03/24/22 07:18:48 PM,30.060,37.260,154.4
2048,03/24/22 07:23:48 PM,27.648,32.472,154.4
2049,03/24/22 07:28:48 PM,22.860,30.060,155.8
2050,03/24/22 07:33:48 PM,28.872,42.084,154.4
2051,03/24/22 07:38:48 PM,25.236,36.072,158.6
2052,03/24/22 07:43:48 PM,27.648,34.848,158.6
2053,03/24/22 07:48:48 PM,27.648,38.484,157.2
2054,03/24/22 07:53:48 PM,22.860,26.460,157.2
2055,03/24/22 07:58:48 PM,26.460,34.848,160.0
2056,03/24/22 08:03:48 PM,31.248,40.860,157.2
2057,03/24/22 08:08:48 PM,26.460,36.072,157.2
2058,03/24/22 08:13:48 PM,22.860,32.472,157.2
2059,03/24/22 08:18:48 PM,24.048,30.060,155.8
2060,03/24/22 08:23:48 PM,27.648,37.260,155.8
2061,03/24/22 08:28:48 PM,28.872,42.084,157.2
2062,03/24/22 08:33:48 PM,25.236,33.660,155.8
2063,03/24/22 08:38:48 PM,31.248,39.672,157.2
2064,03/24/22 08:43:48 PM,26.460,39.672,157.2
2065,03/24/22 08:48:48 PM,27.648,37.260,157.2
2066,03/24/22 08:53:48 PM,26.460,34.848,157.2
2067,03/24/22 08:58:48 PM,27.648,39.672,155.8
2068,03/24/22 09:03:48 PM,30.060,38.484,157.2
2069,03/24/22 09:08:48 PM,31.248,39.672,155.8
2070,03/24/22 09:13:48 PM,34.848,48.096,157.2
2071,03/24/22 09:18:48 PM,37.260,49.284,157.2
2072,03/24/22 09:23:48 PM,37.260,46.872,157.2
2073,03/24/22 09:28:48 PM,33.660,42.084,158.6
2074,03/24/22 09:33:48 PM,33.660,42.084,158.6
2075,03/24/22 09:38:48 PM,30.060,39.672,157.2
2076,03/24/22 09:43:48 PM,37.260,48.096,158.6
2077,03/24/22 09:48:48 PM,38.484,46.872,158.6
2078,03/24/22 09:53:48 PM,33.660,44.496,158.6
2079,03/24/22 09:58:48 PM,27.648,34.848,160.0
2080,03/24/22 10:03:48 PM,28.872,38.484,158.6
2081,03/24/22 10:08:48 PM,26.460,36.072,158.6
2082,03/24/22 10:13:48 PM,28.872,36.072,158.6
2083,03/24/22 10:18:48 PM,28.872,33.660,158.6
2084,03/24/22 10:23:48 PM,26.460,32.472,157.2
2085,03/24/22 10:28:48 PM,25.236,30.060,157.2
2086,03/24/22 10:33:48 PM,27.648,32.472,158.6
2087,03/24/22 10:38:48 PM,27.648,33.660,162.9
2088,03/24/22 10:43:48 PM,26.460,32.472,161.5
2089,03/24/22 10:48:48 PM,27.648,31.248,160.0
2090,03/24/22 10:53:48 PM,24.048,30.060,158.6
2091,03/24/22 10:58:48 PM,25.236,30.060,160.0
2092,03/24/22 11:03:48 PM,30.060,34.848,158.6
2093,03/24/22 11:08:48 PM,28.872,33.660,157.2
2094,03/24/22 11:13:48 PM,28.872,32.472,160.0
2095,03/24/22 11:18:48 PM,28.872,33.660,160.0
2096,03/24/22 11:23:48 PM,26.460,32.472,161.5
2097,03/24/22 11:28:48 PM,24.048,28.872,158.6
2098,03/24/22 11:33:48 PM,26.460,32.472,157.2
2099,03/24/22 11:38:48 PM,26.460,31.248,158.6
2100,03/24/22 11:43:48 PM,21.636,28.872,160.0
2101,03/24/22 11:48:48 PM,20.448,28.872,158.6
2102,03/24/22 11:53:48 PM,15.624,26.460,158.6
2103,03/24/22 11:58:48 PM,15.624,27.648,161.5
2104,03/25/22 12:03:48 AM,8.424,31.248,182.5
2105,03/25/22 12:08:48 AM,4.824,10.836,157.2
2106,03/25/22 12:13:48 AM,4.824,10.836,179.7
2107,03/25/22 12:18:48 AM,15.624,26.460,155.8
2108,03/25/22 12:23:48 AM,16.848,32.472,154.4
2109,03/25/22 12:28:48 AM,18.036,30.060,155.8
2110,03/25/22 12:33:48 AM,20.448,33.660,155.8
2111,03/25/22 12:38:48 AM,20.448,30.060,154.4
2112,03/25/22 12:43:48 AM,20.448,33.660,155.8
2113,03/25/22 12:48:48 AM,22.860,28.872,155.8
2114,03/25/22 12:53:48 AM,18.036,30.060,155.8
2115,03/25/22 12:58:48 AM,15.624,24.048,155.8
2116,03/25/22 01:03:48 AM,7.200,21.636,144.6
2117,03/25/22 01:08:48 AM,7.200,15.624,148.8
2118,03/25/22 01:13:48 AM,2.412,6.012,154.4
2119,03/25/22 01:18:48 AM,6.012,10.836,137.6
2120,03/25/22 01:23:48 AM,4.824,9.612,154.4
2121,03/25/22 01:28:48 AM,7.200,13.212,151.6
2122,03/25/22 01:33:48 AM,3.600,7.200,124.9
2123,03/25/22 01:38:48 AM,0.000,1.188,108.1
2124,03/25/22 01:43:48 AM,2.412,7.200,148.8
2125,03/25/22 01:48:48 AM,3.600,6.012,150.2
2126,03/25/22 01:53:48 AM,4.824,7.200,133.4
2127,03/25/22 01:58:48 AM,4.824,7.200,147.4
2128,03/25/22 02:03:48 AM,4.824,7.200,151.6
2129,03/25/22 02:08:48 AM,4.824,9.612,155.8
2130,03/25/22 02:13:48 AM,4.824,10.836,154.4
2131,03/25/22 02:18:48 AM,2.412,6.012,151.6
2132,03/25/22 02:23:48 AM,3.600,6.012,155.8
2133,03/25/22 02:28:48 AM,4.824,7.200,154.4
2134,03/25/22 02:33:48 AM,3.600,7.200,154.4
2135,03/25/22 02:38:48 AM,3.600,7.200,155.8
2136,03/25/22 02:43:48 AM,0.000,2.412,154.4
2137,03/25/22 02:48:48 AM,3.600,7.200,154.4
2138,03/25/22 02:53:48 AM,8.424,15.624,147.4
2139,03/25/22 02:58:48 AM,1.188,3.600,150.2
2140,03/25/22 03:03:48 AM,3.600,7.200,154.4
2141,03/25/22 03:08:48 AM,4.824,7.200,153.0
2142,03/25/22 03:13:48 AM,3.600,7.200,148.8
2143,03/25/22 03:18:48 AM,0.000,3.600,147.4
2144,03/25/22 03:23:48 AM,1.188,3.600,154.4
2145,03/25/22 03:28:48 AM,1.188,3.600,154.4
2146,03/25/22 03:33:48 AM,2.412,4.824,154.4
2147,03/25/22 03:38:48 AM,1.188,3.600,154.4
2148,03/25/22 03:43:48 AM,1.188,3.600,144.6
2149,03/25/22 03:48:48 AM,3.600,6.012,151.6
2150,03/25/22 03:53:48 AM,6.012,7.200,153.0
2151,03/25/22 03:58:48 AM,6.012,8.424,153.0
2152,03/25/22 04:03:48 AM,6.012,9.612,155.8
2153,03/25/22 04:08:48 AM,6.012,9.612,154.4
2154,03/25/22 04:13:48 AM,3.600,7.200,154.4
2155,03/25/22 04:18:48 AM,4.824,8.424,155.8
2156,03/25/22 04:23:48 AM,4.824,8.424,154.4
2157,03/25/22 04:28:48 AM,4.824,7.200,158.6
2158,03/25/22 04:33:48 AM,4.824,8.424,158.6
2159,03/25/22 04:38:48 AM,3.600,9.612,155.8
2160,03/25/22 04:43:48 AM,3.600,7.200,155.8
2161,03/25/22 04:48:48 AM,3.600,7.200,155.8
2162,03/25/22 04:53:48 AM,0.000,0.000,155.8
2163,03/25/22 04:58:48 AM,1.188,6.012,154.4
2164,03/25/22 05:03:48 AM,4.824,7.200,158.6
2165,03/25/22 05:08:48 AM,3.600,7.200,155.8
2166,03/25/22 05:13:48 AM,4.824,7.200,155.8
2167,03/25/22 05:18:48 AM,6.012,9.612,155.8
2168,03/25/22 05:23:48 AM,8.424,13.212,157.2
2169,03/25/22 05:28:48 AM,10.836,12.024,158.6
2170,03/25/22 05:33:48 AM,9.612,12.024,158.6
2171,03/25/22 05:38:48 AM,9.612,13.212,157.2
2172,03/25/22 05:43:48 AM,4.824,6.012,157.2
2173,03/25/22 05:48:48 AM,4.824,6.012,155.8
2174,03/25/22 05:53:48 AM,3.600,4.824,155.8
2175,03/25/22 05:58:48 AM,1.188,3.600,155.8
2176,03/25/22 06:03:48 AM,2.412,6.012,155.8
2177,03/25/22 06:08:48 AM,4.824,7.200,157.2
2178,03/25/22 06:13:48 AM,3.600,6.012,157.2
2179,03/25/22 06:18:48 AM,0.000,2.412,154.4
2180,03/25/22 06:23:48 AM,1.188,2.412,154.4
2181,03/25/22 06:28:48 AM,2.412,6.012,154.4
2182,03/25/22 06:33:48 AM,2.412,4.824,154.4
2183,03/25/22 06:38:48 AM,0.000,1.188,154.4
2184,03/25/22 06:43:48 AM,2.412,3.600,154.4
2185,03/25/22 06:48:48 AM,3.600,4.824,160.0
2186,03/25/22 06:53:48 AM,4.824,7.200,155.8
2187,03/25/22 06:58:48 AM,4.824,6.012,155.8
2188,03/25/22 07:03:48 AM,6.012,8.424,157.2
2189,03/25/22 07:08:48 AM,7.200,8.424,155.8
2190,03/25/22 07:13:48 AM,3.600,7.200,155.8
2191,03/25/22 07:18:48 AM,6.012,8.424,157.2
2192,03/25/22 07:23:48 AM,4.824,7.200,157.2
2193,03/25/22 07:28:48 AM,4.824,9.612,158.6
2194,03/25/22 07:33:48 AM,2.412,4.824,158.6
2195,03/25/22 07:38:48 AM,3.600,4.824,155.8
2196,03/25/22 07:43:48 AM,2.412,3.600,155.8
2197,03/25/22 07:48:48 AM,3.600,4.824,155.8
2198,03/25/22 07:53:48 AM,4.824,7.200,167.1
2199,03/25/22 07:58:48 AM,4.824,8.424,157.2
2200,03/25/22 08:03:48 AM,4.824,7.200,160.0
2201,03/25/22 08:08:48 AM,1.188,4.824,161.5
2202,03/25/22 08:13:48 AM,1.188,4.824,154.4
2203,03/25/22 08:18:48 AM,1.188,4.824,160.0
2204,03/25/22 08:23:48 AM,1.188,3.600,162.9
2205,03/25/22 08:28:48 AM,2.412,3.600,155.8
2206,03/25/22 08:33:48 AM,0.000,2.412,155.8
2207,03/25/22 08:38:48 AM,0.000,0.000,155.8
2208,03/25/22 08:43:48 AM,0.000,0.000,157.2
2209,03/25/22 08:48:48 AM,0.000,0.000,154.4
2210,03/25/22 08:53:48 AM,0.000,0.000,160.0
2211,03/25/22 08:58:48 AM,0.000,0.000,162.9
2212,03/25/22 09:03:48 AM,2.412,3.600,155.8
2213,03/25/22 09:08:48 AM,2.412,4.824,160.0
2214,03/25/22 09:13:48 AM,2.412,3.600,160.0
2215,03/25/22 09:18:48 AM,0.000,3.600,155.8
2216,03/25/22 09:23:48 AM,0.000,1.188,157.2
2217,03/25/22 09:28:48 AM,0.000,0.000,154.4
2218,03/25/22 09:33:48 AM,0.000,2.412,155.8
2219,03/25/22 09:38:48 AM,0.000,2.412,154.4
2220,03/25/22 09:43:48 AM,0.000,2.412,154.4
2221,03/25/22 09:48:48 AM,1.188,4.824,167.1
2222,03/25/22 09:53:48 AM,2.412,3.600,161.5
2223,03/25/22 09:58:48 AM,0.000,3.600,155.8
2224,03/25/22 10:03:48 AM,1.188,3.600,160.0
2225,03/25/22 10:08:48 AM,2.412,4.824,155.8
2226,03/25/22 10:13:48 AM,1.188,3.600,162.9
2227,03/25/22 10:18:48 AM,3.600,9.612,154.4
2228,03/25/22 10:23:48 AM,4.824,8.424,151.6
2229,03/25/22 10:28:48 AM,4.824,7.200,150.2
2230,03/25/22 10:33:48 AM,3.600,8.424,151.6
2231,03/25/22 10:38:48 AM,6.012,9.612,164.3
2232,03/25/22 10:43:48 AM,3.600,8.424,158.6
2233,03/25/22 10:48:48 AM,6.012,12.024,144.6
2234,03/25/22 10:53:48 AM,7.200,13.212,151.6
2235,03/25/22 10:58:48 AM,3.600,8.424,133.4
2236,03/25/22 11:03:48 AM,4.824,8.424,136.2
2237,03/25/22 11:08:48 AM,9.612,15.624,146.0
2238,03/25/22 11:13:48 AM,6.012,13.212,144.6
2239,03/25/22 11:18:48 AM,9.612,15.624,155.8
2240,03/25/22 11:23:48 AM,9.612,15.624,155.8
2241,03/25/22 11:28:48 AM,9.612,15.624,171.3
2242,03/25/22 11:33:48 AM,7.200,15.624,155.8
2243,03/25/22 11:38:48 AM,8.424,16.848,185.3
2244,03/25/22 11:43:48 AM,12.024,21.636,157.2
2245,03/25/22 11:48:48 AM,10.836,16.848,164.3
2246,03/25/22 11:53:48 AM,8.424,14.436,158.6
2247,03/25/22 11:58:48 AM,9.612,19.224,175.5
2248,03/25/22 12:03:48 PM,8.424,18.036,179.7
2249,03/25/22 12:08:48 PM,10.836,21.636,155.8
2250,03/25/22 12:13:48 PM,13.212,19.224,168.5
2251,03/25/22 12:18:48 PM,13.212,21.636,169.9
2252,03/25/22 12:23:48 PM,9.612,22.860,167.1
2253,03/25/22 12:28:48 PM,14.436,21.636,175.5
2254,03/25/22 12:33:48 PM,14.436,20.448,171.3
2255,03/25/22 12:38:48 PM,13.212,26.460,164.3
2256,03/25/22 12:43:48 PM,9.612,18.036,174.1
2257,03/25/22 12:48:48 PM,7.200,15.624,160.0
2258,03/25/22 12:53:48 PM,9.612,19.224,169.9
2259,03/25/22 12:58:48 PM,9.612,18.036,153.0
2260,03/25/22 01:03:48 PM,8.424,21.636,168.5
2261,03/25/22 01:08:48 PM,6.012,14.436,169.9
2262,03/25/22 01:13:48 PM,3.600,12.024,165.7
2263,03/25/22 01:18:48 PM,6.012,12.024,195.1
2264,03/25/22 01:23:48 PM,9.612,18.036,151.6
2265,03/25/22 01:28:48 PM,12.024,18.036,147.4
2266,03/25/22 01:33:48 PM,14.436,25.236,158.6
2267,03/25/22 01:38:48 PM,15.624,22.860,165.7
2268,03/25/22 01:43:48 PM,14.436,24.048,155.8
2269,03/25/22 01:48:48 PM,9.612,19.224,167.1
2270,03/25/22 01:53:48 PM,10.836,20.448,158.6
2271,03/25/22 01:58:48 PM,13.212,24.048,164.3
2272,03/25/22 02:03:48 PM,10.836,20.448,154.4
2273,03/25/22 02:08:48 PM,7.200,15.624,157.2
2274,03/25/22 02:13:48 PM,10.836,20.448,140.4
2275,03/25/22 02:18:48 PM,12.024,26.460,150.2
2276,03/25/22 02:23:48 PM,15.624,25.236,155.8
2277,03/25/22 02:28:48 PM,16.848,26.460,158.6
2278,03/25/22 02:33:48 PM,14.436,21.636,150.2
2279,03/25/22 02:38:48 PM,9.612,24.048,154.4
2280,03/25/22 02:43:48 PM,13.212,20.448,150.2
2281,03/25/22 02:48:48 PM,13.212,20.448,158.6
2282,03/25/22 02:53:48 PM,9.612,21.636,167.1
2283,03/25/22 02:58:48 PM,8.424,21.636,154.4
2284,03/25/22 03:03:48 PM,15.624,24.048,164.3
2285,03/25/22 03:08:48 PM,10.836,18.036,157.2
2286,03/25/22 03:13:48 PM,13.212,27.648,155.8
2287,03/25/22 03:18:48 PM,18.036,28.872,160.0
2288,03/25/22 03:23:48 PM,19.224,32.472,150.2
2289,03/25/22 03:28:48 PM,15.624,27.648,165.7
2290,03/25/22 03:33:48 PM,13.212,24.048,164.3
2291,03/25/22 03:38:48 PM,13.212,22.860,162.9
2292,03/25/22 03:43:48 PM,18.036,27.648,153.0
2293,03/25/22 03:48:48 PM,14.436,24.048,153.0
2294,03/25/22 03:53:48 PM,13.212,22.860,161.5
2295,03/25/22 03:58:48 PM,12.024,19.224,155.8
2296,03/25/22 04:03:48 PM,3.600,9.612,158.6
2297,03/25/22 04:08:48 PM,12.024,19.224,162.9
2298,03/25/22 04:13:48 PM,9.612,20.448,150.2
2299,03/25/22 04:18:48 PM,10.836,24.048,158.6
2300,03/25/22 04:23:48 PM,15.624,22.860,155.8
2301,03/25/22 04:28:48 PM,19.224,30.060,150.2
2302,03/25/22 04:33:48 PM,14.436,26.460,151.6
2303,03/25/22 04:38:48 PM,10.836,25.236,151.6
2304,03/25/22 04:43:48 PM,14.436,21.636,150.2
2305,03/25/22 04:48:48 PM,12.024,22.860,150.2
2306,03/25/22 04:53:48 PM,22.860,34.848,151.6
2307,03/25/22 04:58:48 PM,20.448,32.472,153.0
2308,03/25/22 05:03:48 PM,21.636,34.848,154.4
2309,03/25/22 05:08:48 PM,30.060,51.696,154.4
2310,03/25/22 05:13:48 PM,27.648,42.084,154.4
2311,03/25/22 05:18:48 PM,28.872,46.872,155.8
2312,03/25/22 05:23:48 PM,30.060,42.084,155.8
2313,03/25/22 05:28:48 PM,30.060,49.284,154.4
2314,03/25/22 05:33:48 PM,34.848,49.284,154.4
2315,03/25/22 05:38:48 PM,24.048,40.860,154.4
2316,03/25/22 05:43:48 PM,31.248,50.508,154.4
2317,03/25/22 05:48:48 PM,34.848,48.096,154.4
2318,03/25/22 05:53:48 PM,30.060,39.672,154.4
2319,03/25/22 05:58:48 PM,32.472,45.684,154.4
2320,03/25/22 06:03:48 PM,32.472,43.272,154.4
2321,03/25/22 06:08:48 PM,33.660,40.860,155.8
2322,03/25/22 06:13:48 PM,30.060,37.260,155.8
2323,03/25/22 06:18:48 PM,36.072,46.872,154.4
2324,03/25/22 06:23:48 PM,37.260,45.684,154.4
2325,03/25/22 06:28:48 PM,33.660,49.284,154.4
2326,03/25/22 06:33:48 PM,34.848,43.272,155.8
2327,03/25/22 06:38:48 PM,36.072,48.096,154.4
2328,03/25/22 06:43:48 PM,36.072,45.684,154.4
